,business_status,formatted_address,geometry,icon,id,name,permanently_closed,photos,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,tag,price_level
372,CLOSED_TEMPORARILY,"5-25-28, Khokadpura, Banjara Colony, Aurangabad, Maharashtra 431001, India","{'location': {'lat': 19.8788408, 'lng': 75.3313556}, 'viewport': {'northeast': {'lat': 19.88023237989272, 'lng': 75.33271072989272}, 'southwest': {'lat': 19.87753272010727, 'lng': 75.33001107010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,6a672050a090523bc32a0695f607623fc784af4b,"हनुमान मंदिर, खोकडपुरा",True,,ChIJUyCKe6uZ2zsRueNFrLsUaV4,"{'compound_code': 'V8HJ+GG Banjara Colony, Aurangabad, Maharashtra', 'global_code': '7JFQV8HJ+GG'}",5.0,ChIJUyCKe6uZ2zsRueNFrLsUaV4,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",1.0,,hindu_temple,
373,CLOSED_TEMPORARILY,"Bari Colony, Jaswantpura, Aurangabad, Maharashtra 431003, India","{'location': {'lat': 19.887313, 'lng': 75.3495544}, 'viewport': {'northeast': {'lat': 19.88859187989272, 'lng': 75.35090057989271}, 'southwest': {'lat': 19.88589222010728, 'lng': 75.34820092010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,c04b2078eb4788d2e6cde1ad09ca8a4a65f93bf2,Ram Mandir Telephone Exchange,True,,ChIJtVaFrKOi2zsRL0m0FrU2N6s,"{'compound_code': 'V8PX+WR Jaswantpura, Aurangabad, Maharashtra', 'global_code': '7JFQV8PX+WR'}",4.3,ChIJtVaFrKOi2zsRL0m0FrU2N6s,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",18.0,,hindu_temple,
374,CLOSED_TEMPORARILY,"Chouraha Road, Moti Karanja, Mahavir Chowk, Shahgunj, Aurangabad, Maharashtra 431001, India","{'location': {'lat': 19.8839516, 'lng': 75.3343427}, 'viewport': {'northeast': {'lat': 19.88530237989272, 'lng': 75.33569492989272}, 'southwest': {'lat': 19.88260272010728, 'lng': 75.33299527010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,df273dea580a832ce664b8f9729fed741a25fde7,Shree Siddheveer Hanuman,True,,ChIJSVPFuwyY2zsRGDVYNL1ysXE,"{'compound_code': 'V8MM+HP Shahgunj, Aurangabad, Maharashtra', 'global_code': '7JFQV8MM+HP'}",0.0,ChIJSVPFuwyY2zsRGDVYNL1ysXE,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",0.0,,hindu_temple,
375,CLOSED_TEMPORARILY,"Chaitanya Nagar, Garkheda, Aurangabad, Maharashtra 431009, India","{'location': {'lat': 19.8661398, 'lng': 75.35251889999999}, 'viewport': {'northeast': {'lat': 19.86749272989272, 'lng': 75.35390122989271}, 'southwest': {'lat': 19.86479307010728, 'lng': 75.35120157010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,4198cabde620eb3cbd02a5f118a5b277e2c2affb,Bhagwan Maharaj mandir,True,"[{'height': 405, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105340057719740023867"">jagdish dhakne</a>'], 'photo_reference': 'CmRaAAAA8E6uob9CqOU_3Y7El7NfTr6aWcWz6EgrUIIK4xIR-h6-X-qweS1vdJoUCdk5ljwaOxFzY003gu2x2IReLHGh8TFdaX9unlyKDCBP8jlwXW_8RTtfpd-qhB8OT4B9Jw8DEhCEY5WtYqD33UpbDJx8C486GhQc9CIHnXak8ivhQKRlj02xWETNWg', 'width': 540}]",ChIJHWp4HIai2zsROk7yWoI_5uw,"{'compound_code': 'V983+F2 Garkheda, Aurangabad, Maharashtra', 'global_code': '7JFQV983+F2'}",5.0,ChIJHWp4HIai2zsROk7yWoI_5uw,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",4.0,,hindu_temple,
376,CLOSED_TEMPORARILY,"Swami samarth Housing society, Satara Parisar, Aurangabad, Maharashtra 431005, India","{'location': {'lat': 19.8472407, 'lng': 75.3443838}, 'viewport': {'northeast': {'lat': 19.84861027989272, 'lng': 75.34576322989271}, 'southwest': {'lat': 19.84591062010728, 'lng': 75.34306357010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,a52aa19265cdc6f20b454ddaa27e733caa2b1510,Tridevta temple,True,,ChIJw2evHE2j2zsRkGoEmJ8fqbc,"{'compound_code': 'R8WV+VQ Satara Parisar, Aurangabad, Maharashtra', 'global_code': '7JFQR8WV+VQ'}",5.0,ChIJw2evHE2j2zsRkGoEmJ8fqbc,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",1.0,,hindu_temple,
377,CLOSED_TEMPORARILY,"11, Aurangabad, Jijamata Nagar, Sanmitra Colony, Nirala Bazar, Aurangabad, Maharashtra 431001, India","{'location': {'lat': 19.8798753, 'lng': 75.32815579999999}, 'viewport': {'northeast': {'lat': 19.88127452989272, 'lng': 75.32952822989272}, 'southwest': {'lat': 19.87857487010728, 'lng': 75.32682857010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,588ef8567d6aaeba559325841ea111dc2e7a1075,Kanphate Hanuman Mandir,True,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115098076789603223652"">prashant kadbhane</a>'], 'photo_reference': 'CmRaAAAAILHJE6rBZQphsIViqznIOoWHYgBPiJmQTXaa1HiqLkYCGbqtJUT7YuISIJL-rIabSLD2zM8VefyneKaZYFVCs4DJx5GD5XDLjFUiOt6ZaeTjyZbv_CU5RRAAfWCLIEItEhDSNIUBCCakCEJfxxLAXam2GhQV28dkpm5SCgiAmwBA4hnl9eCGnw', 'width': 1080}]",ChIJuZHOdG2Y2zsRGFZvt-bgX-g,"{'compound_code': 'V8HH+X7 Nirala Bazar, Aurangabad, Maharashtra', 'global_code': '7JFQV8HH+X7'}",4.2,ChIJuZHOdG2Y2zsRGFZvt-bgX-g,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",11.0,,hindu_temple,
378,CLOSED_TEMPORARILY,"Jalna Road, Raghuveer Nagar, Venkatesh Nagar, Nyay Nagar, Aurangabad, Maharashtra 431003, India","{'location': {'lat': 19.8780151, 'lng': 75.3485141}, 'viewport': {'northeast': {'lat': 19.87935222989272, 'lng': 75.34988072989272}, 'southwest': {'lat': 19.87665257010728, 'lng': 75.34718107010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,5791a6e3c7dfb72d4c3bd8c27937fc858bc59ab2,Kalyan Maruti Temple,True,"[{'height': 1386, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104172227452212352321"">SK B</a>'], 'photo_reference': 'CmRaAAAAkaYKs6OY6tgSXP61S8ODZJbBulAc6_O6usFaGWyck8AWk_7pddRjEyqtoWRqgTKOMBlPv9rKmV6Hm4Gm9TxubmQ5g_TygmWsqD3soGPMMqR4hUYizTCs3ncs5HSmJkBpEhBypQlbT7o7SpPaMZKT9DVIGhQA2J7Aw7B3hiKzsAY2VEVTxWKi_w', 'width': 702}]",ChIJTV0A3pui2zsRZO4I_WvKr_o,"{'compound_code': 'V8HX+6C Nyay Nagar, Aurangabad, Maharashtra', 'global_code': '7JFQV8HX+6C'}",4.8,ChIJTV0A3pui2zsRZO4I_WvKr_o,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",5.0,,hindu_temple,
379,CLOSED_TEMPORARILY,"Nawabpura, Mondha, Aurangabad, Maharashtra 431001, India","{'location': {'lat': 19.88395, 'lng': 75.3379279}, 'viewport': {'northeast': {'lat': 19.88530102989272, 'lng': 75.33928512989273}, 'southwest': {'lat': 19.88260137010727, 'lng': 75.33658547010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,c54788696fa2dce885813fe15645b995237122ff,Jagdamba Mata Madir,True,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112549305474273867130"">sanjay chintamani</a>'], 'photo_reference': 'CmRaAAAARXlYmTcTlff78okHZD4mfXAXSsv7ahEzF6rOaA9bk-oSfa95F7coXvDw34t5hqTxbxOa-lW4LPDD_csVVXyb5L3OToCGx5vCdhKwVdkdRkIBvY3MkXrITh3koRQy1YtZEhDDznJKgWM5ZvYtBcXzvxKRGhRuh-CIAEF0dD3sNkNwJUGZ1jlt2Q', 'width': 4128}]",ChIJxXRLLwuY2zsR4sUoHIjZhbk,"{'compound_code': 'V8MQ+H5 Mondha, Aurangabad, Maharashtra', 'global_code': '7JFQV8MQ+H5'}",5.0,ChIJxXRLLwuY2zsR4sUoHIjZhbk,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",1.0,,hindu_temple,
380,CLOSED_TEMPORARILY,"Ward Number 1, Aurangabad Cantonment, Gawalipura Cantonment, Aurangabad, Maharashtra 431002, India","{'location': {'lat': 19.8833006, 'lng': 75.310041}, 'viewport': {'northeast': {'lat': 19.88461852989272, 'lng': 75.31134632989271}, 'southwest': {'lat': 19.88191887010728, 'lng': 75.30864667010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,a90c10fa92cd02b9bd4c1e93cde5a2b47d397325,Durga Mata Mandir,True,,ChIJU0kB5TiY2zsRGdVpLfmi_do,"{'compound_code': 'V8M6+82 Aurangabad, Maharashtra', 'global_code': '7JFQV8M6+82'}",5.0,ChIJU0kB5TiY2zsRGdVpLfmi_do,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",1.0,,hindu_temple,
381,CLOSED_TEMPORARILY,"Sanjay Nagar, Sambhaji Nagar, Aurangabad, Maharashtra 431003, India","{'location': {'lat': 19.880183, 'lng': 75.343862}, 'viewport': {'northeast': {'lat': 19.88154137989272, 'lng': 75.34508812989272}, 'southwest': {'lat': 19.87884172010728, 'lng': 75.34238847010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,83eb22cdae1276562bbc00267967410bfd3f9aa2,Shri Smashan Hanuman Mandir,True,,ChIJRa5gV56i2zsRk-3HPxXbi5M,"{'compound_code': 'V8JV+3G Sambhaji Nagar, Aurangabad, Maharashtra', 'global_code': '7JFQV8JV+3G'}",0.0,ChIJRa5gV56i2zsRk-3HPxXbi5M,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",0.0,,hindu_temple,
382,CLOSED_TEMPORARILY,"back side hyundai showroom, District Ct Rd, nearby place, Aurangabad, Maharashtra 431005, India","{'location': {'lat': 19.8761653, 'lng': 75.3433139}, 'viewport': {'northeast': {'lat': 19.87749477989272, 'lng': 75.34466647989272}, 'southwest': {'lat': 19.87479512010728, 'lng': 75.34196682010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,4b2428987df797253a020a882f4bf24856b745d3,Keshari Nath Shiv Mandir,True,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117769109116491811789"">krishna kakade</a>'], 'photo_reference': 'CmRaAAAAqAjB60tVGPUknqYOqZTwZnqyjYRgHsDvQS94sH1ueIxLapBk9gJbBY8xspz24m3YCBlzJrmEaNT0iDADImUCQtiI_gE6mAlZ4e0tjd4L3K7x2zb6TNi2GGDxSHJJ3Z75EhCJuZ6U_20LrtFCwyMsHNUEGhQUW13dvCsz46fx5wPJrncPaQkbhg', 'width': 3264}]",ChIJT_VD_HWj2zsRTWdWyr67NGc,"{'compound_code': 'V8GV+F8 Aurangabad, Maharashtra', 'global_code': '7JFQV8GV+F8'}",5.0,ChIJT_VD_HWj2zsRTWdWyr67NGc,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",1.0,,hindu_temple,
383,CLOSED_TEMPORARILY,"Unnamed Road, Aurangabad, Gulmandi, Shahgunj, Aurangabad, Maharashtra 431001, India","{'location': {'lat': 19.8837692, 'lng': 75.3285081}, 'viewport': {'northeast': {'lat': 19.88512437989272, 'lng': 75.32985897989272}, 'southwest': {'lat': 19.88242472010727, 'lng': 75.32715932010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,3d54844d5e24cf5edb0e254898653e779aec6230,Jabre Hanunan Temple.,True,,ChIJ234tvBKY2zsRFEC9HAHuOBk,"{'compound_code': 'V8MH+GC Shahgunj, Aurangabad, Maharashtra', 'global_code': '7JFQV8MH+GC'}",4.5,ChIJ234tvBKY2zsRFEC9HAHuOBk,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",4.0,,hindu_temple,
384,CLOSED_TEMPORARILY,"Memon Colony, Vidya Nagar, Nyay Nagar, Aurangabad, Maharashtra 431009, India","{'location': {'lat': 19.8715579, 'lng': 75.35413129999999}, 'viewport': {'northeast': {'lat': 19.87291407989272, 'lng': 75.35540622989272}, 'southwest': {'lat': 19.87021442010727, 'lng': 75.35270657010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,9157218edb66c559e7935549b0402eaf25ddcca9,Datta Mandir,True,"[{'height': 2352, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102332367040249988854"">A Google User</a>'], 'photo_reference': 'CmRaAAAAMAwN9vYPKBKfxJHykk9c4rL8axm6vz1_mGMs8CsOy5-qVMPogB_u5bwHW8ktgysGEExbNQLwtY1m-PvkPHSFvDxTnd1akMMAEtqVdKQRmKyaxqgpGCsyoSpkxqmWl5gIEhCxDNhHYLb_j33QwqG84goZGhR3uygYWnDEu1jLAjq_7vW_KqjkMg', 'width': 4160}]",ChIJ8QbUlI-i2zsR0jj57oF5be0,"{'compound_code': 'V9C3+JM Nyay Nagar, Aurangabad, Maharashtra', 'global_code': '7JFQV9C3+JM'}",4.3,ChIJ8QbUlI-i2zsR0jj57oF5be0,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",14.0,,hindu_temple,
385,CLOSED_TEMPORARILY,"Satara Parisar, Aurangabad, Maharashtra 431010, India","{'location': {'lat': 19.8520455, 'lng': 75.3134522}, 'viewport': {'northeast': {'lat': 19.85322577989272, 'lng': 75.31444982989272}, 'southwest': {'lat': 19.85052612010728, 'lng': 75.31175017010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,792c4d625c42b9a9e9d194c17586554ba6a73404,Ramakrishna mission Aurangabad,True,"[{'height': 871, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111895003082796136440"">Harish Gupta</a>'], 'photo_reference': 'CmRaAAAASXGf5Fm4sM-T9H545LRMNxom9ctWkVHDmVATw9oMNFgksvxv0cCJBJO_td2ZF8Iqlgzovd9gvHa4TEq3ifEE94OT1r4bYezhrZqjsLp636FB7NywPs303wJrX8949lutEhAVyZf42KyQY_ZQdzhes63jGhSK78kk_lYyW81jIQY4DCWzhnIDqQ', 'width': 1280}]",ChIJhUg8oP-Z2zsRtFXDeoO9O7Y,"{'compound_code': 'V827+R9 Satara Parisar, Aurangabad, Maharashtra', 'global_code': '7JFQV827+R9'}",4.7,ChIJhUg8oP-Z2zsRtFXDeoO9O7Y,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",27.0,,hindu_temple,
386,OPERATIONAL,"Gulmandi, Shahgunj, Aurangabad, Maharashtra 431001, India","{'location': {'lat': 19.8851536, 'lng': 75.3272703}, 'viewport': {'northeast': {'lat': 19.88650717989272, 'lng': 75.32856347989271}, 'southwest': {'lat': 19.88380752010728, 'lng': 75.32586382010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,c2ec01c57de7e961acc4b4b7d819b3bf9888d1b4,OYO 30952 Hotel Om Sai Leela,,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117778159657966295772"">a.nazeer shakeel</a>'], 'photo_reference': 'CmRaAAAAU7Qpcxz_8SYIdw4dzyDYRiKWXLbXOhURnKhfJBYeJtC2v1fPf8JKJRLs3V4tJtagjKkX46XGsArlIQqoyCkaLN4le9dtsZemIE6G_-Qw23wT_OL_VwQq6_xqZwrup1YvEhCkr_FMtZrPXlJAvXBn_RxKGhS0IsZRnDVPgqt3Ndu5jw3VfTyrZw', 'width': 3120}]",ChIJYTXtC5CZ2zsRVNB1yYG3Mwo,"{'compound_code': 'V8PG+3W Shahgunj, Aurangabad, Maharashtra', 'global_code': '7JFQV8PG+3W'}",3.9,ChIJYTXtC5CZ2zsRVNB1yYG3Mwo,"['lodging', 'point_of_interest', 'establishment']",101.0,,lodging,
387,OPERATIONAL,"Nehru Place Opposite Central Bus Stand, Aurangabad, Maharashtra 431005, India","{'location': {'lat': 19.8812088, 'lng': 75.318182}, 'viewport': {'northeast': {'lat': 19.88251547989272, 'lng': 75.31953917989271}, 'southwest': {'lat': 19.87981582010728, 'lng': 75.31683952010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,4b071a2977dcdf2524b0ff6f2357dd06ad3e2222,Hotel Modi Samrat,,"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101852172089448604211"">rahul jadhav</a>'], 'photo_reference': 'CmRaAAAA93KarORcrvG-BE9Z1WzttPbR97lOCwAxxNOjOFSNa3eeEtVKH0zBLaUlVzGHAAEbSYoBJ4et7hxl2IaE6pAS8Tqt8uz-yyMow4kcXVlxzHeJfL3uz7etivPntx3piTApEhC5rA36n4_xhfesWpbfR0ifGhQq6Q4479Iaow3D3iyS-HLETKKNNQ', 'width': 1956}]",ChIJVVVVlWSY2zsRtG0IzANePdU,"{'compound_code': 'V8J9+F7 Aurangabad, Maharashtra', 'global_code': '7JFQV8J9+F7'}",3.1,ChIJVVVVlWSY2zsRtG0IzANePdU,"['lodging', 'point_of_interest', 'establishment']",65.0,,lodging,
388,OPERATIONAL,"Maqbara Road, Opposite Milind Science College, Beside Little Flower School, Chawani, Aurangabad, Maharashtra 431002, India","{'location': {'lat': 19.8859174, 'lng': 75.3088097}, 'viewport': {'northeast': {'lat': 19.88723407989272, 'lng': 75.31021507989271}, 'southwest': {'lat': 19.88453442010728, 'lng': 75.30751542010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,90ee8e65bad771c0c8d20b770c75520e543eeed6,Hotel Maurya,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106640012848913947931"">Ravindra Choudhari</a>'], 'photo_reference': 'CmRaAAAAEzadA9bvVehsxOPRM6ifUMiwbHXSEin3bt09XgRw1hbMaZkMxgRRGB-URI94cgo0k58lWB07IMX5ULd27ImTg_mf_eB-0MpPyMVuAS5dYIQPVzQVtEbnFFKMzP5nvWrEEhAk10BOh-dm4Gv2VfGjvWm5GhTJvG-Lz9Rvfv35WOHHALkeEKlLow', 'width': 1920}]",ChIJN9zNvTmY2zsR3rKkq84TCy4,"{'compound_code': 'V8P5+9G Aurangabad, Maharashtra', 'global_code': '7JFQV8P5+9G'}",3.5,ChIJN9zNvTmY2zsR3rKkq84TCy4,"['lodging', 'point_of_interest', 'establishment']",97.0,{'open_now': False},lodging,
389,OPERATIONAL,"Girnar Complex, Adalat Road, near LIC Office, Aurangabad, Maharashtra 431005, India","{'location': {'lat': 19.8729279, 'lng': 75.3180537}, 'viewport': {'northeast': {'lat': 19.87428822989272, 'lng': 75.31936087989271}, 'southwest': {'lat': 19.87158857010728, 'lng': 75.31666122010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,bd6a436c4ff513a0cb16545b011ca25ad56e14a2,Hotel Girnar,,"[{'height': 3984, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102433696889171727678"">Hotel Girnar</a>'], 'photo_reference': 'CmRaAAAAH-ywbyW2do9uehq2U5yEkuDX45NU6y4zsGpDxQfI2dQXk4JHUkWRsEyXhGOkWKVe10zywhsPYqh2XXDc4xdFmZhVctSqxLPUi3C0EBWAqtwNX_cRuiiy-l2tfoi0QxAHEhDaChxZQybEOZyP55NTlq9SGhQg-ly7M9FRg6Hiv0U3fXXkyOcISA', 'width': 2955}]",ChIJSUPtyGiY2zsRyXlzkpGJtc8,"{'compound_code': 'V8F9+56 Aurangabad, Maharashtra', 'global_code': '7JFQV8F9+56'}",3.7,ChIJSUPtyGiY2zsRyXlzkpGJtc8,"['lodging', 'point_of_interest', 'establishment']",282.0,,lodging,
390,OPERATIONAL,"Town Centre, N 1, Cidco, Aurangabad, Maharashtra 431006, India","{'location': {'lat': 19.878658, 'lng': 75.3660453}, 'viewport': {'northeast': {'lat': 19.87999787989272, 'lng': 75.36734457989273}, 'southwest': {'lat': 19.87729822010728, 'lng': 75.36464492010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,01e1dcaa25c408ebc606c53afcaf79867180e934,Radhika Guest House (Radhika Ex),,"[{'height': 607, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106722627601733446285"">A Google User</a>'], 'photo_reference': 'CmRaAAAAlBQBL93MwiA9Y2vh-YiPRm2W0QV9hyWwLzQeRumFqoeUH78L-YFn1sRpGvpHrVoP9df287t6kMKA1oV7BpzgkU9wuffJ0FGSU5sQsQVUegGxXgkmvJ7s7jV0XjM89BkgEhB6ljyomYvhEHBb-dlRfjgyGhSfb9SJm7VW5_wJznu9uOmi87vEag', 'width': 1080}]",ChIJG0rtleyi2zsRtj_8SWhEsqA,"{'compound_code': 'V9H8+FC Cidco, Aurangabad, Maharashtra', 'global_code': '7JFQV9H8+FC'}",4.0,ChIJG0rtleyi2zsRtj_8SWhEsqA,"['lodging', 'point_of_interest', 'establishment']",86.0,{'open_now': True},lodging,
391,OPERATIONAL,"Plot no. 3 & 4, Jalna Road, near High Court, N 3, Cidco, Aurangabad, Maharashtra 431001, India","{'location': {'lat': 19.87397, 'lng': 75.363226}, 'viewport': {'northeast': {'lat': 19.87532287989272, 'lng': 75.36461722989273}, 'southwest': {'lat': 19.87262322010728, 'lng': 75.36191757010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,c6bee5cdb0423cc9e714185d814b0de0e9932c29,Treebo Trend Yuvraj,,"[{'height': 1367, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104244271400888476711"">vila de goa</a>'], 'photo_reference': 'CmRaAAAAcDhH9BNQKXLUSLey0awYZLQU_UpDDfvAV7Zy7TwpXw2TsLWESATFZdMcz7-SX3IgSkvps4eJxqhT0SNlp8gv8RxloD8OHwliMdX0M1IAVITBPXeJcChjwGSpfbtjkY_sEhAerozwqOMdesAOmprpaXsWGhTpDisYliWnRWkTn9vP4HxV_-77bQ', 'width': 2048}]",ChIJR2zRXezrvzsRuiqna5pBcfc,"{'compound_code': 'V9F7+H7 Cidco, Aurangabad, Maharashtra', 'global_code': '7JFQV9F7+H7'}",4.1,ChIJR2zRXezrvzsRuiqna5pBcfc,"['lodging', 'point_of_interest', 'establishment']",247.0,{'open_now': True},lodging,
392,OPERATIONAL,"Padaraynapura, Nr. TANGEEN GATE, Maharashtra 431001, India","{'location': {'lat': 19.8956166, 'lng': 75.336416}, 'viewport': {'northeast': {'lat': 19.89721182989272, 'lng': 75.33775927989272}, 'southwest': {'lat': 19.89451217010728, 'lng': 75.33505962010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,2b1549ec716c157d70089eb24f812506abf725b0,Subhedari Guest House,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112492894829446971031"">Nirav Trivedi</a>'], 'photo_reference': 'CmRZAAAA0zwXj6HYJXQNd54s5pwBM30FByuAql_ZGSfIb_M4do-aXCS49YV5Immw_t6PdaNsyJCuPmgq-3LCCS3Uj5yr0UcDPU123lbm2I5e8ZQkB6tAR-DjbVG2a-7ephYY2OJfEhCYO3ihLuDXxnHcePVrutJdGhTmI-4qpCEe2cfrq2aTtpDeUQmzBQ', 'width': 4032}]",ChIJY7xpoxWY2zsRE_78FG6kS14,"{'compound_code': 'V8WP+6H Himayat Bagh, Aurangabad, Maharashtra', 'global_code': '7JFQV8WP+6H'}",4.0,ChIJY7xpoxWY2zsRE_78FG6kS14,"['lodging', 'point_of_interest', 'establishment']",178.0,,lodging,
393,OPERATIONAL,"Plot No. 1 & 20, Jalna Road, Surana Nagar,, near 7 Hill Flyover, Aurangabad, Maharashtra 431003, India","{'location': {'lat': 19.8761302, 'lng': 75.3497982}, 'viewport': {'northeast': {'lat': 19.87749022989272, 'lng': 75.35111047989271}, 'southwest': {'lat': 19.87479057010728, 'lng': 75.34841082010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,23dd640cee1609a89604d146f88ee03708a91551,Hotel Silver inn,,"[{'height': 551, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109432015977570035820"">Hotel Silver inn</a>'], 'photo_reference': 'CmRaAAAAPfDDw46ctWsGk2mFVuQP-c9mgAr7pvE73E2pIirjYdrsso8ldmV1Ea314SHJDBriCBdOVBGpCtuIDyUGAbG23SYfG8iMgrv-htGmQ2i1J9pb4EqUexR6pY9lED4oHsgiEhBtvFfPVH7XCObXkx2kfLuSGhTTYWlzSVQEkPcsHzWQ9bN98-aENg', 'width': 980}]",ChIJWZoVrZui2zsR8frMBrZBBFI,"{'compound_code': 'V8GX+FW Aurangabad, Maharashtra', 'global_code': '7JFQV8GX+FW'}",3.8,ChIJWZoVrZui2zsR8frMBrZBBFI,"['lodging', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",865.0,{'open_now': True},lodging,
394,OPERATIONAL,"2ND FLOOR INDRALI RESTAURANT BUILDING, Aurangpura, Aurangabad, Maharashtra 431001, India","{'location': {'lat': 19.8848526, 'lng': 75.32776009999999}, 'viewport': {'northeast': {'lat': 19.88617767989272, 'lng': 75.32910872989272}, 'southwest': {'lat': 19.88347802010728, 'lng': 75.32640907010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,a2546e6576a22245bd5a1c47dc156f8bf4596c1b,Hotel Galaxy Imperial Aurangabad,,"[{'height': 1241, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105897248415671130829"">A Google User</a>'], 'photo_reference': 'CmRaAAAA62IcDU15HAsnCGdLl7CWUrlC1RK4B7QCGKTQ10RC7iu4qEW1hpBwvNX-bc8P-PNhuTVQzgLCrGLFNX5oSuNFTpM4N1-UWmJVQhkJSsrRMFzZbK7NDMRCQI2eRa3iZeptEhChrPVHjcGdF5t1kcaBCAS9GhT4hRmrKb1w3WmGvLKCr5TyeoxVUg', 'width': 1754}]",ChIJ9d4Af3SZ2zsRO865WKnWPps,"{'compound_code': 'V8MH+W4 Aurangpura, Aurangabad, Maharashtra', 'global_code': '7JFQV8MH+W4'}",2.1,ChIJ9d4Af3SZ2zsRO865WKnWPps,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",115.0,{'open_now': True},lodging,
