,business_status,formatted_address,geometry,icon,id,name,permanently_closed,photos,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,tag,price_level,results
309,CLOSED_TEMPORARILY,"City Pulse Mall, Rambagh, Jaipur, Rajasthan 302004, India","{'location': {'lat': 26.8998089, 'lng': 75.8135372}, 'viewport': {'northeast': {'lat': 26.90100067989272, 'lng': 75.81492957989272}, 'southwest': {'lat': 26.89830102010728, 'lng': 75.81222992010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,9366471135015ab95945874d4aa876ccfccf2c4c,JAIPUR DARSHAN SAFARI (जयपुर सफारी- देश की शान ),True,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111064716866889985026"">A Google User</a>'], 'photo_reference': 'CmRaAAAAMjieY2f8FCxiN3_RABHo_5CZfJslyGmx1jxG4uBuIFk6MUYLTzx0bOcPstTxqn12awsSYI4NT2U9OkvtmwVSCsHzvjluHyLPanxRjawpNu0DnPDCX1nFGeC0oicjJYVtEhBbwPysi1uq4csrZMHV5VuWGhQan7dbW4Tg5DFRPx5JWwTocdpvfA', 'width': 1280}]",ChIJpRRRydm3bTkRzvtJU0-m96w,"{'compound_code': 'VRX7+WC Rambagh, Jaipur, Rajasthan', 'global_code': '7JRQVRX7+WC'}",5.0,ChIJpRRRydm3bTkRzvtJU0-m96w,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,tourist_attraction,,
310,OPERATIONAL,"C-20 / B-2, Umaid Mahal Hotel, Jai Singh Highway, Bihari Marg, opp. Lane of K.P. Automotives, Bani Park, Jaipur, Rajasthan 302016, India","{'location': {'lat': 26.9279147, 'lng': 75.7889714}, 'viewport': {'northeast': {'lat': 26.92931382989272, 'lng': 75.79025362989272}, 'southwest': {'lat': 26.92661417010727, 'lng': 75.78755397010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,37ecdee3946237527ef19b3dd12a7c5349d38a68,Jaipur Travel,,"[{'height': 684, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102842376774766226183"">Jaipur Travel</a>'], 'photo_reference': 'CmRaAAAAvRga5CqvZSTEW8Us5CsUEoLwgLHjL4bAOsIQDj5mueMV_pDfQBP_kzzwTByBLxSrzYyO0MIFRo3XwqI_RJw14bSAL7sQDsJgSGpktz-rykzlUFTjJ6xp4lgzE2rbBLUcEhApnkBWYFYXdQy1_-u333FGGhRb3IVtP3JpUNP3tvjkERjc5toX7g', 'width': 1028}]",ChIJ6cbTIfKzbTkRHkfBKp09vq0,"{'compound_code': 'WQHQ+5H Bani Park, Jaipur, Rajasthan', 'global_code': '7JRQWQHQ+5H'}",4.2,ChIJ6cbTIfKzbTkRHkfBKp09vq0,"['travel_agency', 'car_rental', 'point_of_interest', 'establishment']",40.0,{'open_now': True},tourist_attraction,,
311,CLOSED_TEMPORARILY,"Shiv Shankar Colony, Janata Colony, Jaipur, Rajasthan 302004, India","{'location': {'lat': 26.9111356, 'lng': 75.8318784}, 'viewport': {'northeast': {'lat': 26.91253212989272, 'lng': 75.83317327989272}, 'southwest': {'lat': 26.90983247010728, 'lng': 75.83047362010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,4b3f3a32af03fea1281036f9b300c2459089941d,रोमन कैथोलिक चर्च,True,"[{'height': 480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118271194142768903682"">118271194142768903682</a>'], 'photo_reference': 'CmRaAAAAENJ74XuZyQqkiwziK-AnqL44EgtdL-eUq8LATTgcP4Q4TxHeu63NePsOOfMWkEw_ZVA-Udgtoj5BMlRsUElkYUNolBjKaULsc40gZyRtdrHd9l51pYQOV5uU1M0U5WLTEhBGmWAUHMJZri_n30BWOdz0GhS1x8BSOieQchEemYndaZ60Ik0a5g', 'width': 640}]",ChIJg6H5V8i2bTkR11zRl721DJU,"{'compound_code': 'WR6J+FQ Janata Colony, Jaipur, Rajasthan', 'global_code': '7JRQWR6J+FQ'}",4.4,ChIJg6H5V8i2bTkR11zRl721DJU,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",14.0,,church,,
312,OPERATIONAL,"F-36, Jagdamba Nagar, Heerapura, Ward Number 18, Jaipur, Rajasthan 302024, India","{'location': {'lat': 26.8922179, 'lng': 75.7141285}, 'viewport': {'northeast': {'lat': 26.89357812989272, 'lng': 75.71545592989271}, 'southwest': {'lat': 26.89087847010727, 'lng': 75.71275627010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,cb192fe847896cea21a24e39e624bd18d58128e7,Ebenezer Fellowship,,,ChIJ-e6zs7S0bTkRsgpa_rHqmGA,"{'compound_code': 'VPR7+VM Jaipur, Rajasthan', 'global_code': '7JRQVPR7+VM'}",4.4,ChIJ-e6zs7S0bTkRsgpa_rHqmGA,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",8.0,,church,,
313,CLOSED_TEMPORARILY,"21/1, Bhrigu Path, Sector 21, Mansarovar, Jaipur, Rajasthan 302020, India","{'location': {'lat': 26.8777368, 'lng': 75.7521433}, 'viewport': {'northeast': {'lat': 26.87914317989272, 'lng': 75.75348687989273}, 'southwest': {'lat': 26.87644352010728, 'lng': 75.75078722010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,7b518e28fa6bbfd041a5b59a18ca5abd7122f4d8,ABC Jaipur,True,,ChIJ-T1IWvq0bTkRmBzGAvaWg_g,"{'compound_code': 'VQH2+3V Mansarovar, Jaipur, Rajasthan', 'global_code': '7JRQVQH2+3V'}",5.0,ChIJ-T1IWvq0bTkRmBzGAvaWg_g,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",4.0,,church,,
314,CLOSED_TEMPORARILY,"Rana Colony, 42, jagannath road, Meena Wala, Panchyawala, Jaipur, Rajasthan 302034, India","{'location': {'lat': 26.9206356, 'lng': 75.7112117}, 'viewport': {'northeast': {'lat': 26.92199287989272, 'lng': 75.71256362989273}, 'southwest': {'lat': 26.91929322010728, 'lng': 75.70986397010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,0d0af329ff2b121aebe62c26fce13a3db3dc0ea2,Grace Fellowship Church,True,,ChIJZay4SNZNbDkR_QpcTQS2PpU,"{'compound_code': 'WPC6+7F Panchyawala, Jaipur, Rajasthan', 'global_code': '7JRQWPC6+7F'}",4.1,ChIJZay4SNZNbDkR_QpcTQS2PpU,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",10.0,,church,,
315,CLOSED_TEMPORARILY,"D-83/84, Chomu House, near Flute Boutique hotel, Rajasthan 302001, India","{'location': {'lat': 26.912254, 'lng': 75.79370879999999}, 'viewport': {'northeast': {'lat': 26.91354522989272, 'lng': 75.79505242989272}, 'southwest': {'lat': 26.91084557010728, 'lng': 75.79235277010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,ba20db6794c2c82c2b9c74dbf0ed04b973b1b769,Bible Chapel,True,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116668145714352613330"">Ashish</a>'], 'photo_reference': 'CmRaAAAAGJ3JXGAqhgmwKWIEGT5YO7B--U5XO2DVPjNUE34GtQy9Z8w82wtuDA7h-G_Q3dwJpmxLEWDmbKLQCKN7ajtyj-_3HgxsBXwQKDPL935O_88cdrg1MdvqUvo9ITL8K4nQEhALTnnDOB3KnBNRVaufZ151GhSZXLyBz3xBSCvRUj8yyB6X2Lj-Pw', 'width': 4128}]",ChIJrVXNOeC1bTkRraWHhC3rGoU,"{'compound_code': 'WQ6V+WF Jaipur, Rajasthan', 'global_code': '7JRQWQ6V+WF'}",5.0,ChIJrVXNOeC1bTkRraWHhC3rGoU,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",3.0,,church,,
316,OPERATIONAL,"17, New Sanganer Rd, opposite Morani Motors Service center, Shyam Vatika, Geetanjali Colony, Mohru Nagar, Mansarovar, Jaipur, Rajasthan 302020, India","{'location': {'lat': 26.8677873, 'lng': 75.7477756}, 'viewport': {'northeast': {'lat': 26.86914417989272, 'lng': 75.74908642989273}, 'southwest': {'lat': 26.86644452010727, 'lng': 75.74638677010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,2a875db158e26e977924dd8ef6ab7b6bc76aa1eb,Eternal Light Fellowship,,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113452356126155584528"">jonathan george</a>'], 'photo_reference': 'CmRaAAAAMC_mDIVAdAMc1ZYfLYIOhr3nv-oG2tl4k85srdWZ4yT-iFwsiSbzmhRBPWQ-bqXZFeH1qd7TWnOiN6qlKRzAtFfSQpS8P-mAdGsx3RvKC6FqMbUpXj09MZgGrxZ7yYbuEhBKzpnF-sLFy5UiiNwk-1HnGhRIsVrHeuVzqbnmroiL16DicBAkRQ', 'width': 1280}]",ChIJiwnX-7y1bTkRs2ec8-1Gmr8,"{'compound_code': 'VP9X+44 Mansarovar, Jaipur, Rajasthan', 'global_code': '7JRQVP9X+44'}",4.8,ChIJiwnX-7y1bTkRs2ec8-1Gmr8,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",29.0,{'open_now': True},church,,
317,CLOSED_TEMPORARILY,"Mahal Rd, Railway Colony, Keshar Vihar, Jaipur, Rajasthan 302017, India","{'location': {'lat': 26.8333522, 'lng': 75.83943479999999}, 'viewport': {'northeast': {'lat': 26.83470727989272, 'lng': 75.84078822989272}, 'southwest': {'lat': 26.83200762010728, 'lng': 75.83808857010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,7a4f3bafcb17becc054498db774f22bcfc79ad18,"B-66 Near JagatpuraFlyover Beside Gyanjyoti School, VidhyaNagar Jagatpura",True,,ChIJpy72cmC3bTkROjEJ7vrjWWc,"{'compound_code': 'RRMQ+8Q Keshar Vihar, Dantli, Rajasthan', 'global_code': '7JRQRRMQ+8Q'}",0.0,ChIJpy72cmC3bTkROjEJ7vrjWWc,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",0.0,,church,,
318,CLOSED_TEMPORARILY,"Puro pose Colony Plot, Street Number 1, Jaipur, Rajasthan 302013, India","{'location': {'lat': 27.0003369, 'lng': 75.7728186}, 'viewport': {'northeast': {'lat': 27.00168457989272, 'lng': 75.77421187989272}, 'southwest': {'lat': 26.99898492010728, 'lng': 75.77151222010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,91cb1d44f7f40aa62fdf0f0ff3b6bc389dd736d1,Nadan,True,,ChIJ-wd12pSzbTkRl-f3Xuj2BlY,"{'compound_code': '2Q2F+44 Jaipur, Rajasthan', 'global_code': '7JVQ2Q2F+44'}",0.0,ChIJ-wd12pSzbTkRl-f3Xuj2BlY,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",0.0,,church,,
319,CLOSED_TEMPORARILY,"BISHOP'S HOUSE, Outside Ghat Gate, Jaipur, Rajasthan, India","{'location': {'lat': 26.9124336, 'lng': 75.78727099999999}, 'viewport': {'northeast': {'lat': 26.91376437989272, 'lng': 75.78863017989273}, 'southwest': {'lat': 26.91106472010728, 'lng': 75.78593052010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,2fbc68e3d4298b1e7bcfc4b18715ebe4bb90a2cb,Diocese of Jaipur,True,"[{'height': 774, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112815859068420715990"">Chetan Golimar</a>'], 'photo_reference': 'CmRaAAAAyRGmVNKdWRRgPjWSpshEdQieJKXBclZGLWWhDQs3ASPNrUjfaXpDDdFf4gpG_h35Q0TYnMG0n95A9nCUyr2MHG0qRo-n16gnfIAb-8uLnaIAzD7FLDASC7e4iWEPU4pfEhBtC5nxc_iFZc3DDei5L4OdGhQm_BDojSIGfKaNccFaM6hI_2LVcw', 'width': 1032}]",ChIJbfwhhgu0bTkRax9bS_c07jg,,4.5,ChIJbfwhhgu0bTkRax9bS_c07jg,"['point_of_interest', 'establishment']",6.0,,church,,
320,CLOSED_TEMPORARILY,"Shankar Nagar, Jaipur, Rajasthan 302002, India","{'location': {'lat': 26.9407433, 'lng': 75.8411064}, 'viewport': {'northeast': {'lat': 26.94208037989272, 'lng': 75.84249507989271}, 'southwest': {'lat': 26.93938072010728, 'lng': 75.83979542010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,fa6736b286abc559eb169ed30ab34563cdbb7aa0,Darvish Nagar Sitarampuri,True,"[{'height': 1564, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112896423192803378774"">Asif Hamzza</a>'], 'photo_reference': 'CmRZAAAADztpMulJNWExOMwrUKrYQMsCJZN7O-9XuKbgKJvGxIPkUfsb8wPiczDZz_DJkZSKwKQTFJDZLDfeJJXl2733O0nfwBMAex_RpfGdP-clWQVAM07Z8rU4WkEGvjB7LwjGEhAxLUK3YJq-IfKt-6kB3tgmGhTadutotWLb90f8Y9PGFFEuu4nJmw', 'width': 1564}]",ChIJUUMaqDyxbTkRUVWqwrPT0Bk,"{'compound_code': 'WRRR+7C Jaipur, Rajasthan', 'global_code': '7JRQWRRR+7C'}",1.0,ChIJUUMaqDyxbTkRUVWqwrPT0Bk,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",1.0,,church,,
321,OPERATIONAL,"4, Kalwar Rd, Shri Ram Nagar Extension, Jhotwara, Jaipur, Rajasthan 302012, India","{'location': {'lat': 26.9597182, 'lng': 75.6709944}, 'viewport': {'northeast': {'lat': 26.96109102989272, 'lng': 75.67236837989273}, 'southwest': {'lat': 26.95839137010728, 'lng': 75.66966872010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,01fbab94f8057f284a8581a46918e8b3e11e16da,Yesh-Mujhe Tham Le,,,ChIJq0Dx7e1NbDkROzw3Ls0sKLI,"{'compound_code': 'XM5C+V9 Jhotwara, Jaipur, Rajasthan', 'global_code': '7JRQXM5C+V9'}",0.0,ChIJq0Dx7e1NbDkROzw3Ls0sKLI,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",0.0,,church,,
322,CLOSED_TEMPORARILY,"17, Jagannath Puri, Udyog Nagar, Jhotwara, Jaipur, Rajasthan 302012, India","{'location': {'lat': 26.9506552, 'lng': 75.74648359999999}, 'viewport': {'northeast': {'lat': 26.95200202989272, 'lng': 75.7478329798927}, 'southwest': {'lat': 26.94930237010728, 'lng': 75.74513332010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,0cfbbb5e6a44fc5b39e20ec33c92b9da33aacdd1,Fr. Wilson,True,,ChIJCyPo06ezbTkRFWv-BrfhR1o,"{'compound_code': 'XP2W+7H Jhotwara, Jaipur, Rajasthan', 'global_code': '7JRQXP2W+7H'}",0.0,ChIJCyPo06ezbTkRFWv-BrfhR1o,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",0.0,,church,,
323,CLOSED_TEMPORARILY,"plot no 7, opp. krishna marrige garden, Lalarpura, Jaipur, Rajasthan 302034, India","{'location': {'lat': 26.9018059, 'lng': 75.7108738}, 'viewport': {'northeast': {'lat': 26.90316032989272, 'lng': 75.71227147989272}, 'southwest': {'lat': 26.90046067010728, 'lng': 75.70957182010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,a432dcb9d5433d578af7287794ddaeee380e95e2,Shree krishna Paradise marriage garden,True,,ChIJ6a3kJyFLbDkRr4L_GEQaeQk,"{'compound_code': 'WP26+P8 Lalarpura, Jaipur, Rajasthan', 'global_code': '7JRQWP26+P8'}",5.0,ChIJ6a3kJyFLbDkRr4L_GEQaeQk,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",1.0,,church,,
324,OPERATIONAL,"Hari Nagar, Vidhyadhar Nagar, Jagatpura, Jaipur, Rajasthan 303012, India","{'location': {'lat': 26.829336, 'lng': 75.850233}, 'viewport': {'northeast': {'lat': 26.83069177989272, 'lng': 75.85154462989273}, 'southwest': {'lat': 26.82799212010728, 'lng': 75.84884497010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,4c4d26a3ec89864b6ef7e422411454ac2122b5f7,Hello Pandit,,,ChIJ_____xuzbTkRK-ZoJHkNw50,"{'compound_code': 'RVH2+P3 Jagatpura, Jaipur, Rajasthan', 'global_code': '7JRQRVH2+P3'}",3.8,ChIJ_____xuzbTkRK-ZoJHkNw50,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",16.0,,church,,
325,CLOSED_TEMPORARILY,"Shri Kishanpura, Rajasthan 302022, India","{'location': {'lat': 26.80063, 'lng': 75.8572597}, 'viewport': {'northeast': {'lat': 26.80193977989272, 'lng': 75.85845687989271}, 'southwest': {'lat': 26.79924012010728, 'lng': 75.85575722010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,e595e3bedfdeef4ed2520488ccd9150fa3bd44c7,Chakkittamuryil Peniel,True,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116967756640990587167"">Anu Samuel</a>'], 'photo_reference': 'CmRaAAAAWVZzA2-0q9RniHeur9aTxUEAfcuXTi9McMxFvlaT4n7a7mols-z2XU09N5Qd7QlJRCvXb9o9fRkeZRyDCrj2klJS8QrEBwzosIVd6SZ5j3TxOB04lWuSutlZgd-v3vQREhC5x39O5lyzwloa-cYOSi0pGhRN1EHuZkn3gmuRZ_R33BfJWbbP2A', 'width': 800}]",ChIJw8Ek9XXJbTkR0TWF8c8LL8U,"{'compound_code': 'RV24+7W Shri Kishanpura, Rajasthan', 'global_code': '7JRQRV24+7W'}",0.0,ChIJw8Ek9XXJbTkR0TWF8c8LL8U,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",0.0,,church,,
326,CLOSED_TEMPORARILY,"Shree Ram Nagar - A, Panchyawala, Jaipur, Rajasthan 302034, India","{'location': {'lat': 26.9113378, 'lng': 75.71823839999999}, 'viewport': {'northeast': {'lat': 26.91265292989272, 'lng': 75.71958987989272}, 'southwest': {'lat': 26.90995327010728, 'lng': 75.71689022010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,6c5acc3f4bae0736b5cd931ca50deb60c87536d2,Vivek pop painter,True,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110508556800457237095"">A Google User</a>'], 'photo_reference': 'CmRaAAAA6OB849cXNHUupe3u4knSgG-jM-cvUVeUYnoia5fWz4LLQf1jh_72K0q_eB9r97xGYEhf9Aq4Ty0JNERWedEDHRuYKbG2R7dcWV0pYTdSUNfs-i_GlTEvB8Wz7iKPu59jEhAcFqeBiTpTtvAr_ZYO_6z9GhTQRXQ77c97qIzd1pcYSI1DHFeqJA', 'width': 3120}]",ChIJpws09n-zbTkRjsScdeOEwFY,"{'compound_code': 'WP69+G7 Jaipur, Rajasthan', 'global_code': '7JRQWP69+G7'}",5.0,ChIJpws09n-zbTkRjsScdeOEwFY,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",1.0,,church,,
327,CLOSED_TEMPORARILY,"8, Satya Vihar, Greater Kailash Colony, Vidhayak Nagar, Lalkothi, Jaipur, Rajasthan 302015, India","{'location': {'lat': 26.888581, 'lng': 75.802325}, 'viewport': {'northeast': {'lat': 26.88995577989272, 'lng': 75.80361617989273}, 'southwest': {'lat': 26.88725612010728, 'lng': 75.80091652010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,e783a91140817584f4ca619b8147927d3299ab17,Kingdom Hall of Jehovah’s Witnesses,True,,ChIJOXkM7021bTkRwyqdnJLG11Y,"{'compound_code': 'VRQ2+CW Lalkothi, Jaipur, Rajasthan', 'global_code': '7JRQVRQ2+CW'}",5.0,ChIJOXkM7021bTkRwyqdnJLG11Y,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",1.0,,church,,
328,CLOSED_TEMPORARILY,"3756, Baba Harishchandra Marg, Choti Chopar, Chandpole, Purani Basti, Jaipur, Rajasthan 302001, India","{'location': {'lat': 26.9303367, 'lng': 75.817208}, 'viewport': {'northeast': {'lat': 26.93168222989272, 'lng': 75.81857472989272}, 'southwest': {'lat': 26.92898257010728, 'lng': 75.81587507010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,146b18a008d32860b93da58260b02926e76430f6,Lucky Chashmewale,True,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116590506348934667631"">A Google User</a>'], 'photo_reference': 'CmRaAAAAfrIox5L5A6Ak-oCrCN664IZNe37tCgbP9XfZ5CK2STzb08Tp7KHrsvaLrFveswa1L_c9qEBg1yHOYuCTVwofEpUt248m2kWzM2_s80I2wAZtC_SLkF4pY63G1_Y2q4L5EhBnNGg3KVW_5tl-mYrrbFKkGhQkzRnjtdCLbcDAhy0x-AJx-iJ6lQ', 'width': 4160}]",ChIJh8zAvWCxbTkR97XpbZLNv2o,"{'compound_code': 'WRJ8+4V Jaipur, Rajasthan', 'global_code': '7JRQWRJ8+4V'}",0.0,ChIJh8zAvWCxbTkR97XpbZLNv2o,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",0.0,,church,,
329,OPERATIONAL,"2nd Floor, 18 Mission Compound, Ajmer Road, Near Ajmerpulia Near Akar Yamaha Motors, Jaipur, Rajasthan 302001, India","{'location': {'lat': 26.9132475, 'lng': 75.7940186}, 'viewport': {'northeast': {'lat': 26.91462027989272, 'lng': 75.79536067989272}, 'southwest': {'lat': 26.91192062010727, 'lng': 75.79266102010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,274d6d995c370ab025b75589f80b11dd4acb8ceb,Hope Infinity Shelter,,"[{'height': 640, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104380373856046134909"">A Google User</a>'], 'photo_reference': 'CmRaAAAAGbyM1aUddfxhAVCc_hEjvxSiNpsw8eKnoDClgXFU9EbuFaZqf5ZHFGT6YRZ1wQFhX_C7hcgMqRwl80TXr122kVycnC6R_5jIB-xU4UqvRSaI2M6q2rY0ZD2Hy0L393VmEhCRQ5JSlLYCS2Q0bf5-F4TlGhTcBd8aLfNnXFkQGKJp2ndvMt6qRQ', 'width': 960}]",ChIJBfl74aK1bTkRSWNAynIp0f4,"{'compound_code': 'WQ7V+7J Jaipur, Rajasthan', 'global_code': '7JRQWQ7V+7J'}",5.0,ChIJBfl74aK1bTkRSWNAynIp0f4,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",12.0,{'open_now': True},church,,
330,CLOSED_TEMPORARILY,"Sangam Tower, 3rd Floor, Opp. Om Tower Revolving Hotel, Church Rd, Jaipur, Rajasthan 302001, India","{'location': {'lat': 26.916787, 'lng': 75.7991158}, 'viewport': {'northeast': {'lat': 26.91812732989272, 'lng': 75.80048962989271}, 'southwest': {'lat': 26.91542767010728, 'lng': 75.79778997010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,2344f501eed53b3b431ebaaafb7c257a0b30e20b,Titans Toastmasters Club,True,"[{'height': 5312, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115419933450788930295"">Hanumanth Kulkarni</a>'], 'photo_reference': 'CmRaAAAACIJAoTni_3lyiCM0jn6hl9uoiLcYlzNop0Dkdwmfad0j_KxfBqEePn_LAmzQlnUZFkTs_N1MMdfMwWVrA4_OtQTx03RST9hNBLv6wN7iKRaMV5yQpqwFxeLUcQo-C5xZEhBmpHup1D8FWJkBOqe6HUxHGhRXcBVuQGWD3vqEs9-iL_jmxMAX_w', 'width': 2992}]",ChIJpwqdjT21bTkR7HXsd8qRLRE,"{'compound_code': 'WQ8X+PJ Jaipur, Rajasthan', 'global_code': '7JRQWQ8X+PJ'}",5.0,ChIJpwqdjT21bTkR7HXsd8qRLRE,"['point_of_interest', 'establishment']",2.0,,church,,
331,CLOSED_TEMPORARILY,"Sushilpura Colony, Sodala, Jaipur, Rajasthan 302006, India","{'location': {'lat': 26.90271, 'lng': 75.76441}, 'viewport': {'northeast': {'lat': 26.90407562989273, 'lng': 75.76575582989273}, 'southwest': {'lat': 26.90137597010728, 'lng': 75.76305617010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,898531090241252b1d346c40154cae8d60ef59de,Durga Mandir,True,,ChIJ-8UKPmO0bTkRgCHONa2DzrY,"{'compound_code': 'WQ37+3Q Sodala, Jaipur, Rajasthan', 'global_code': '7JRQWQ37+3Q'}",3.8,ChIJ-8UKPmO0bTkRgCHONa2DzrY,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",6.0,,hindu_temple,,
332,CLOSED_TEMPORARILY,"Jaipur, Sector 18, Pratap Nagar, Jaipur, Rajasthan 302033, India","{'location': {'lat': 26.799678, 'lng': 75.83283109999999}, 'viewport': {'northeast': {'lat': 26.80103557989272, 'lng': 75.83417607989273}, 'southwest': {'lat': 26.79833592010728, 'lng': 75.83147642010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,47efec56d062f61213b1ea9c742b7706320a1005,Shiv Temple,True,"[{'height': 4096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113919716953074093958"">Manish Gupta</a>'], 'photo_reference': 'CmRaAAAA3fD_MrJlLewRAUuJrM-dnwOnJds62GvFyYpKxMA6MAo0VG1p6V52YI_yUCKzRkLwnVMs0gQIYAopDmbb_2SKbgj8YujRr00EvnMSF8VryLuGUPm5Jzxc-zpn-3dbb45qEhAIW-X_-yhRndWVoz2kHSjOGhSq4kGnw1x00TzqcLBFG6tLl2O4ug', 'width': 2304}]",ChIJYYqPs73JbTkRVO0OX1RaJYs,"{'compound_code': 'QRXM+V4 Pratap Nagar, Jaipur, Rajasthan', 'global_code': '7JRQQRXM+V4'}",4.5,ChIJYYqPs73JbTkRVO0OX1RaJYs,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",26.0,,hindu_temple,,
333,CLOSED_TEMPORARILY,"Satyendra Colony, Vishnu Colony, Jamuna Nagar, Sodala, Jaipur, Rajasthan 302007, India","{'location': {'lat': 26.9073324, 'lng': 75.7742299}, 'viewport': {'northeast': {'lat': 26.90866477989272, 'lng': 75.7755278798927}, 'southwest': {'lat': 26.90596512010728, 'lng': 75.77282822010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,cf18712690f7dd2299b6895d8e47d0f2986949ce,Singh mandir,True,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111485910987401817854"">A Google User</a>'], 'photo_reference': 'CmRZAAAAuU0YkwVsJsf2NdoTIr3RWodzm6QT8x5ApPR8_I0CRE4tHQSBjt-48P_3Xl1udLOqM2tbD946m5YutTGgXGot4wZCVT5-uZ2TWKcnHxq5LFdtQ35D5MvYYho75Pj5CqXoEhBTNGvpHKCU0bLYhm3l4YiqGhSiXItsfhcoTAXq6UpOd_T81Qp-CQ', 'width': 4032}]",ChIJvcXK_u-1bTkRZ5ko511rVPE,"{'compound_code': 'WQ4F+WM Sodala, Jaipur, Rajasthan', 'global_code': '7JRQWQ4F+WM'}",0.0,ChIJvcXK_u-1bTkRZ5ko511rVPE,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",0.0,,hindu_temple,,
