,business_status,formatted_address,geometry,icon,id,name,permanently_closed,photos,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,tag,price_level,results
362,CLOSED_TEMPORARILY,"Raja Mandi, Mantola, Agra, Uttar Pradesh 282002, India","{'location': {'lat': 27.1889254, 'lng': 78.00140119999999}, 'viewport': {'northeast': {'lat': 27.19027092989272, 'lng': 78.00270437989272}, 'southwest': {'lat': 27.18757127010728, 'lng': 78.00000472010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,feeed06964c1039682d3a086a22a8fe9fa7c6845,Hunaman Mandir,True,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110580558529138902366"">A Google User</a>'], 'photo_reference': 'CmRaAAAAgyJdES3fv3gM7To6K964ygcp1EpQ3h5iblzKg_FcDae_nunsjaXQqJkTOd8vUlS1Ou84SUPUk55O_-mcOxXtWSQ2KP1BjQ8BUEsTcvQzeg4hlfvTrUET-BJLRzE58ylQEhBQ568LR62-5CeEwwtxwxpUGhRV0UdpvezPiDHXjBsQta3lDlSJsg', 'width': 1080}]",ChIJD0HvFIV3dDkR4OEquWFA3pY,"{'compound_code': '52Q2+HH Mantola, Agra, Uttar Pradesh', 'global_code': '7JVW52Q2+HH'}",0.0,ChIJD0HvFIV3dDkR4OEquWFA3pY,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",0.0,,hindu_temple,,
363,CLOSED_TEMPORARILY,"Agra, Kothi Meena Bazaar, Shahganj, Agra, Uttar Pradesh 282010, India","{'location': {'lat': 27.1794808, 'lng': 77.9838238}, 'viewport': {'northeast': {'lat': 27.18083077989272, 'lng': 77.98517372989272}, 'southwest': {'lat': 27.17813112010728, 'lng': 77.98247407010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,1670ddc5b4e33d2bf760471d3335c6f5aaa91cbb,Bhairo Baba Ka Mandir,True,,ChIJA9WN5wR3dDkR7vdMdTq4b5k,"{'compound_code': '5XHM+QG Shahganj, Agra, Uttar Pradesh', 'global_code': '7JVV5XHM+QG'}",5.0,ChIJA9WN5wR3dDkR7vdMdTq4b5k,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",1.0,,hindu_temple,,
364,OPERATIONAL,"Adarsh Nagar, Shahzadi Mandi, Rakabganj, Agra, Uttar Pradesh 282001, India","{'location': {'lat': 27.1680083, 'lng': 78.01164949999999}, 'viewport': {'northeast': {'lat': 27.16940667989272, 'lng': 78.01300427989273}, 'southwest': {'lat': 27.16670702010727, 'lng': 78.01030462010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,64acb107af61110583c9c7ee2ff4118586f70433,Shani Navgrah Mandir Rakabganj Agra,,"[{'height': 900, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112223370394165223316"">Shri Sai blessings</a>'], 'photo_reference': 'CmRaAAAAGs2vZ7NR8NvxRec7nUqfauAvVVv597jDjKA7Z8Gav1o3zfCXWiuRfYsnVW5AIydw4ZGGK6sJBeIPqrsPOBkUEZi3P2GtyxTa4ykG7-H19zximk0mF7XsAw0uL8PlD461EhDCTpvQCxLKd25Z4Lh4YBEJGhSZA_CupWU0ubZsi20L6QpBOurN5Q', 'width': 1200}]",ChIJB1at0tZ2dDkRAs0aXCUYyJ8,"{'compound_code': '5296+6M Rakabganj, Agra, Uttar Pradesh', 'global_code': '7JVW5296+6M'}",4.8,ChIJB1at0tZ2dDkRAs0aXCUYyJ8,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",27.0,,hindu_temple,,
365,CLOSED_TEMPORARILY,"Rawat Para Rd, Agra Fort, Mantola, Agra, Uttar Pradesh 282003, India","{'location': {'lat': 27.1840245, 'lng': 78.01787689999999}, 'viewport': {'northeast': {'lat': 27.18539557989272, 'lng': 78.0192308298927}, 'southwest': {'lat': 27.18269592010727, 'lng': 78.01653117010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,b030871ae73a6d0e160d6b92c343acc6d25b2b9a,Radha Ballabh Mandir,True,"[{'height': 1186, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116710040083880969828"">Rahul Porwal</a>'], 'photo_reference': 'CmRaAAAA91mw1NDCsOXae_4ZkpyFKG7TfjhbnImXWrLpkUnS8Qp8hjdRE_Bbtc6Y44Umkb18K4NOyent8KYFgDMSiv9EY3DmYxCh7t2y8J4m4DtOo-Um8_7jV1VFctri3avz4voQEhBHJEyHj5yOkxIPcvA3NEp5GhShhFj8I0WJFVqjyOebLKGVjYmpTQ', 'width': 1599}]",ChIJSeMkFy13dDkRfnYs3tN95Us,"{'compound_code': '52M9+J5 Mantola, Agra, Uttar Pradesh', 'global_code': '7JVW52M9+J5'}",4.3,ChIJSeMkFy13dDkRfnYs3tN95Us,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",8.0,,hindu_temple,,
366,CLOSED_TEMPORARILY,"sri krishna mandir, Sewala Jat, Panchkuian, Rakabganj, Agra, Uttar Pradesh 282001, India","{'location': {'lat': 27.1766701, 'lng': 78.0080744}, 'viewport': {'northeast': {'lat': 27.17803267989272, 'lng': 78.00942607989272}, 'southwest': {'lat': 27.17533302010728, 'lng': 78.00672642010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,5b4eacd83bc6bdc87ddfb71f24c76915ce84e6b3,Sri Krishna Mandir,True,,ChIJZZ__kfd3dDkR0bhQfcfGxhk,"{'compound_code': '52G5+M6 Agra, Uttar Pradesh', 'global_code': '7JVW52G5+M6'}",0.0,ChIJZZ__kfd3dDkR0bhQfcfGxhk,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",0.0,,hindu_temple,,
367,OPERATIONAL,"Dharmapuri, Forest Colony, Tajganj, Agra, Uttar Pradesh 282001, India","{'location': {'lat': 27.1752333, 'lng': 78.03787000000001}, 'viewport': {'northeast': {'lat': 27.17657897989272, 'lng': 78.03894477989272}, 'southwest': {'lat': 27.17387932010728, 'lng': 78.03624512010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,993bc8abf899df26ff681d5ba7d96757805d52c6,Kaal Bherav Mandir Hindu Temple,,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113771572125273130907"">पप्पू ठाकुर विहिप</a>'], 'photo_reference': 'CmRaAAAAtaXNljH__yzjmwnWvodIzClSIonRyjpcIoRWKrsjRN4woskqRcA9P0JOhX5xrf1ZS8wuRmHbedOZSVfXgl150aPd5tAHgF7yhJiY9G7BdiwmaDJXiPllKbcZX2tYKxcbEhBX1CPONnKGVQHOTLfkAFRPGhRrMchX_W91NC6jO6jvojf3NAC8wA', 'width': 4128}]",ChIJrw3mvCBxdDkRBsGUH5lUY3o,"{'compound_code': '52GQ+34 Tajganj, Agra, Uttar Pradesh', 'global_code': '7JVW52GQ+34'}",4.5,ChIJrw3mvCBxdDkRBsGUH5lUY3o,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",13.0,,hindu_temple,,
368,CLOSED_TEMPORARILY,"Taj East Gate Rd, Opposite Oberai Hotel, East Gate Of Taj, Paktola, Tajganj, Agra, Uttar Pradesh 282001, India","{'location': {'lat': 27.1697416, 'lng': 78.0488297}, 'viewport': {'northeast': {'lat': 27.17103367989272, 'lng': 78.05013382989272}, 'southwest': {'lat': 27.16833402010728, 'lng': 78.04743417010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,df98e618b64cb9eb5c93a609ab21eda60692556c,Durga Mata Mandir Hindu temple,True,,ChIJla5X3RtxdDkRSvgHUM-qvOw,"{'compound_code': '529X+VG Tajganj, Agra, Uttar Pradesh', 'global_code': '7JVW529X+VG'}",2.0,ChIJla5X3RtxdDkRSvgHUM-qvOw,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",1.0,,hindu_temple,,
369,CLOSED_TEMPORARILY,"Raja Mandi, Gokul Pura, Mantola, Agra, Uttar Pradesh 282002, India","{'location': {'lat': 27.1855476, 'lng': 77.99894019999999}, 'viewport': {'northeast': {'lat': 27.18686402989272, 'lng': 78.00029712989272}, 'southwest': {'lat': 27.18416437010728, 'lng': 77.99759747010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,22dc2c0082bf60cb83efce1cd84e00d922bb1f57,Shri Hatkeshwar Mandir,True,,ChIJW2YBPqh3dDkRNkkV_4_dq5c,"{'compound_code': '5XPX+6H Mantola, Agra, Uttar Pradesh', 'global_code': '7JVV5XPX+6H'}",0.0,ChIJW2YBPqh3dDkRNkkV_4_dq5c,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",0.0,,hindu_temple,,
370,CLOSED_TEMPORARILY,"Mahatma Gandhi Rd, Panchkuian, Rakabganj, Agra, Uttar Pradesh 282001, India","{'location': {'lat': 27.1759394, 'lng': 78.00643269999999}, 'viewport': {'northeast': {'lat': 27.17714107989272, 'lng': 78.00776937989272}, 'southwest': {'lat': 27.17444142010728, 'lng': 78.00506972010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,9037e2e30512e40fa2d4dc8302f8b7248489e727,Rawli Temple Collactrate Agra Mahant Shekhar Sharma,True,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101171160753756234770"">rajkumar agarwal</a>'], 'photo_reference': 'CmRaAAAAcRWhJSVgdzWylLMC8rCnIlunzTED0kplkXQdXtxrYkJgEBlvCp3Bdb7YbJTP8L8O3lHPdDZQHN7a7W-34UfS3T_BWN0O0-ENrSPc6aeH7BTtjW6v7S-xGM6pUmrAuPcKEhCufxBhWqPQr16Na6Zkm6iFGhSHU7fzm5ywYG7McYd55j_ncsaX7w', 'width': 4128}]",ChIJw0k9tCd3dDkRx8L1Z6wN1HU,"{'compound_code': '52G4+9H Rakabganj, Agra, Uttar Pradesh', 'global_code': '7JVW52G4+9H'}",4.4,ChIJw0k9tCd3dDkRx8L1Z6wN1HU,"['hindu_temple', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",292.0,,hindu_temple,,
371,CLOSED_TEMPORARILY,"Ladli Katra, Kothi Meena Bazaar, Shahganj, Agra, Uttar Pradesh 282010, India","{'location': {'lat': 27.180926, 'lng': 77.9918699}, 'viewport': {'northeast': {'lat': 27.18227877989272, 'lng': 77.99316912989273}, 'southwest': {'lat': 27.17957912010728, 'lng': 77.99046947010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,fcb58134ae3e9178ab235aa510158577c9567a0a,Shiv Temple,True,,ChIJM_Nkqch3dDkRRX1b9iNbn28,"{'compound_code': '5XJR+9P Shahganj, Agra, Uttar Pradesh', 'global_code': '7JVV5XJR+9P'}",0.0,ChIJM_Nkqch3dDkRRX1b9iNbn28,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",0.0,,hindu_temple,,
372,OPERATIONAL,"nearby hotel retreat, Taj Nagari Phase 1, Tajganj, Agra, Uttar Pradesh 282001, India","{'location': {'lat': 27.1621673, 'lng': 78.0535329}, 'viewport': {'northeast': {'lat': 27.16355357989272, 'lng': 78.05489252989271}, 'southwest': {'lat': 27.16085392010728, 'lng': 78.05219287010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,199e768f3e466b97186333285d1528b1998e7c2e,Hotel MARYGOLD Agra,,"[{'height': 370, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107143490778911118005"">A Google User</a>'], 'photo_reference': 'CmRaAAAACSwbqeiiet45Kvafs8wQrIqr7VA8Z3geWBFR4mbVeHMKQnhq9mvWHWqgDsQtRl73ynasgxbZrY9dK9dFg2I7vLk6A9keQ7hT0oMdr30O3x9eUD5LjZRezWmx7Rv-sYUBEhA8gyMzl91bHrRp8ZRG284jGhROlGuL_34K2iZYdIqyar1isKsHTw', 'width': 658}]",ChIJQ2gurz1xdDkRu8o8NUx1yJA,"{'compound_code': '5363+VC Tajganj, Agra, Uttar Pradesh', 'global_code': '7JVW5363+VC'}",4.9,ChIJQ2gurz1xdDkRu8o8NUx1yJA,"['lodging', 'point_of_interest', 'establishment']",49.0,{'open_now': True},lodging,,
373,OPERATIONAL,"2/26 Tajmahal south gate, Road, Tajganj, Agra, Uttar Pradesh 282001, India","{'location': {'lat': 27.1697892, 'lng': 78.0421295}, 'viewport': {'northeast': {'lat': 27.17113812989272, 'lng': 78.04346652989273}, 'southwest': {'lat': 27.16843847010728, 'lng': 78.04076687010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,d968559696d7bd7fa7bdb4fd3397a0559f2b58a3,Hotel Raj Bed and Breakfast,,"[{'height': 1872, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100930006363088222991"">久之</a>'], 'photo_reference': 'CmRaAAAADeYtEzWYKCTcqjpCgIDs0Ggl8L6hLSMEgSsWgkpvm39x-D0UUPHXdsbakJwxQ6QKE1RA5OoJPMAiFqhqEGiRDdwR9J4SI6iByZRv5YOYgKNhRE4WGU2Lz4jb8v-WZpEFEhDbQjejqhFCJFB9URAi4bBPGhSCyeTUjxKrYLwvXE0c180K9s27Sw', 'width': 3328}]",ChIJF7YvlQ9xdDkR6p7vs6pCtcI,"{'compound_code': '529R+WV Tajganj, Agra, Uttar Pradesh', 'global_code': '7JVW529R+WV'}",3.5,ChIJF7YvlQ9xdDkR6p7vs6pCtcI,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",134.0,{'open_now': True},lodging,,
374,OPERATIONAL,"18/147 A-27 Fatehabad Road Tajganj, Nai basti, Khairati Tola, Agra, Uttar Pradesh 282001, India","{'location': {'lat': 27.1707966, 'lng': 78.0295454}, 'viewport': {'northeast': {'lat': 27.17211827989273, 'lng': 78.03083662989273}, 'southwest': {'lat': 27.16941862010728, 'lng': 78.02813697010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,0448c99715f45e7c6b31ace88e19e72b2b63e63e,Sukoon Home Stay Agra,,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117460861904014756944"">Dhruva Palaye</a>'], 'photo_reference': 'CmRaAAAAv0kI6cIcg3kTQ2Y9oF7hK6N8R55q6rA5ElVIvnFi29V3X6avhJ-BwAd2cRVU_Vz9m7_uHI9Wv_4-VlIF4p_FtvMBVAOz84OOlABKIR2OZEaHslHpJ1fI2631yIU_mFiuEhD7xLHL_Wi2W5Dq8G8W3ylNGhR-_0nT_WcRd0txQqUzYY8uZrvjAA', 'width': 4608}]",ChIJVfKawChxdDkR2QrM7acxaII,"{'compound_code': '52CH+8R Khairati Tola, Agra, Uttar Pradesh', 'global_code': '7JVW52CH+8R'}",4.1,ChIJVfKawChxdDkR2QrM7acxaII,"['lodging', 'point_of_interest', 'establishment']",108.0,{'open_now': True},lodging,,
375,OPERATIONAL,"Eastern Gate 1/16 B, opp. Jalma Hospital, Telipara, Agra, Uttar Pradesh 282001, India","{'location': {'lat': 27.1673864, 'lng': 78.0512715}, 'viewport': {'northeast': {'lat': 27.16873632989272, 'lng': 78.05262327989273}, 'southwest': {'lat': 27.16603667010727, 'lng': 78.04992362010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,8d871484545f45f2b34972abbe2ae4f2d3231c86,OYO 16359 Sheela Inn,,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115770518902712236778"">A Google User</a>'], 'photo_reference': 'CmRaAAAA1L4EtLYChM9nN-_U6_YEIvfqJX9g9LcPVTwYzen4CmySaP09EiduzZSmn_G4kK7WH2wGx0jhTp1NtqwhL5ECCOnOV0o2zuQMZyvbGdehHvt8IW81t8Y_lwOgcPKEzX3cEhDWnzFWRyeWRJTrg8g9OZ68GhQecvQpsEbqqiy3_JyGUmAi49OkIg', 'width': 759}]",ChIJ22w_9BpxdDkRobXmk5D1CEc,"{'compound_code': '5382+XG Agra, Uttar Pradesh', 'global_code': '7JVW5382+XG'}",3.4,ChIJ22w_9BpxdDkRobXmk5D1CEc,"['lodging', 'point_of_interest', 'establishment']",253.0,{'open_now': True},lodging,,
376,OPERATIONAL,"Subrata Rd, near Babu Jagjivan Chowk, Bansal Nagar, Tajganj, Agra, Uttar Pradesh 282001, India","{'location': {'lat': 27.1618348, 'lng': 78.0360908}, 'viewport': {'northeast': {'lat': 27.16318607989272, 'lng': 78.03748222989273}, 'southwest': {'lat': 27.16048642010728, 'lng': 78.03478257010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,4ad5103dc04cce6230189ea800b5850b5f4230d5,Hotel Viren Holiday Home Agra,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110792162930590189962"">Surya teja Tunuguntla</a>'], 'photo_reference': 'CmRaAAAAJcRyLTuSIUYNQ_dGKLkK0Egk6XO9x-bYIykmegFjxfgMmkooljcd6AuAkwtNeCb8HiypZJaNSbzLd2vrfelG5Ckd0HnRRAhp9Gp1zf08gZWCjmXudGx6LT7kHryHkQPAEhC3P3men6Vb_AcSp6MloD-zGhSRcuGylo0__Zd1BO9aGv532DEE7Q', 'width': 4160}]",ChIJUffaiihxdDkR4xEJZDuMmEI,"{'compound_code': '526P+PC Tajganj, Agra, Uttar Pradesh', 'global_code': '7JVW526P+PC'}",3.0,ChIJUffaiihxdDkR4xEJZDuMmEI,"['lodging', 'point_of_interest', 'establishment']",110.0,,lodging,,
377,OPERATIONAL,"Khasra no 1639. Nagla deem opposite taj hotel and convention center Tajmahal, road, behind mughal museum, Eastern Gate, Agra, Uttar Pradesh 282001, India","{'location': {'lat': 27.1639693, 'lng': 78.0601488}, 'viewport': {'northeast': {'lat': 27.16531547989272, 'lng': 78.06150847989271}, 'southwest': {'lat': 27.16261582010728, 'lng': 78.05880882010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,e552b14f7ea612c2eb81ddedcec4f8fe31f035e9,Freedom Hostel agra,,"[{'height': 2880, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116544309852338445764"">A Google User</a>'], 'photo_reference': 'CmRaAAAAgtKhnOxI5qrxkSzK7W3-CGCzK4HJ_ZO1GhD_RSAtfKJbjvhyUj0LVrqBi7XJdwIw83DUzpzvd5gh9Fluwq_3SGRUgT38qg86eCI4Zcdm01ZMOfV1MFNnWf1Qd6paO_BDEhD5q3PMxdp_4-53Qc7oXsdHGhRZoc0vYgxoIPnkX0MPmAReCm6rSg', 'width': 1728}]",ChIJmxAgURpxdDkR3snM1cJtGi0,"{'compound_code': '5376+H3 Agra, Uttar Pradesh', 'global_code': '7JVW5376+H3'}",3.9,ChIJmxAgURpxdDkR3snM1cJtGi0,"['lodging', 'point_of_interest', 'establishment']",160.0,{'open_now': True},lodging,,
378,OPERATIONAL,"41/ND/10/2 Nagla Deem, Opposite Taj hotel & Convention Center, behind of Mughal Museum, Agra, Uttar Pradesh 282006, India","{'location': {'lat': 27.1649096, 'lng': 78.0598243}, 'viewport': {'northeast': {'lat': 27.16625377989272, 'lng': 78.06121327989273}, 'southwest': {'lat': 27.16355412010728, 'lng': 78.05851362010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,b77ea17ad175872e149c847c0c837ab02e13b478,Tree House Homestay,,"[{'height': 3712, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110718187986966367531"">A Google User</a>'], 'photo_reference': 'CmRaAAAAQzaVVVlwQ_rARoRKG9DnFvABIsVCFgzSjgmsVNvkjuCwO8d3GhmBjpB3r-2qryTOH1pHMtftyrGSUS7qyx5jYQIpzu6mh3-j-mzLwVWRbB5kdIkhX8eAAwGdbFlwssy4EhCZ_WGdyVwoTvgyp1YYmgE5GhR_A8YC2MwoweUFdixcYUtPyPAKGQ', 'width': 5568}]",ChIJx9-EsBpxdDkR4155eBf18Bk,"{'compound_code': '5375+XW Agra, Uttar Pradesh', 'global_code': '7JVW5375+XW'}",5.0,ChIJx9-EsBpxdDkR4155eBf18Bk,"['lodging', 'point_of_interest', 'establishment']",17.0,{'open_now': True},lodging,,
379,OPERATIONAL,"Tajmahal, Bhanumati Rd, Agra, Uttar Pradesh 282001, India","{'location': {'lat': 27.1690457, 'lng': 78.0429365}, 'viewport': {'northeast': {'lat': 27.17036477989272, 'lng': 78.04427472989272}, 'southwest': {'lat': 27.16766512010727, 'lng': 78.04157507010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,73147dc07389384cb4ade02c20737e651f4723e9,Shanti Lodge,,"[{'height': 3104, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112142323238383951868"">Riaz Hossain</a>'], 'photo_reference': 'CmRaAAAAO48DMQsRYhebNQb-3JnWQXaNTWyFeqsZuppI1fB5lY08IBfASQfjE7IUWdv__-yFIk_1NVp9X-tWdIIclde4AKRsAAdTTNv8-v8jACRfqzEhmmrr2DFEEUhKr9_Fkr9-EhCzWTGRGV1h4XsLt4d1ATjbGhQsu0Bw9q_mdcKiW2VfTvC7K32tvA', 'width': 4192}]",ChIJs3ivmRhxdDkRb2Lz4O17tmQ,"{'compound_code': '529V+J5 Agra, Uttar Pradesh', 'global_code': '7JVW529V+J5'}",3.0,ChIJs3ivmRhxdDkRb2Lz4O17tmQ,"['lodging', 'point_of_interest', 'establishment']",93.0,{'open_now': True},lodging,,
380,OPERATIONAL,"377, Mahatma Gandhi Rd, Near Canara Bank, Sadar Bazar, Agra Cantt, Idgah Colony, Agra, Uttar Pradesh 282001, India","{'location': {'lat': 27.1584454, 'lng': 78.00864279999999}, 'viewport': {'northeast': {'lat': 27.15981702989273, 'lng': 78.00974392989271}, 'southwest': {'lat': 27.15711737010728, 'lng': 78.00704427010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,a96d4ff452afc35595c4077568ee556ab4db8e49,Hotel Vanshika Palace - Budget Hotel Agra,,"[{'height': 450, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102698260697218736086"">Hotel Vanshika Palace - Budget Hotel Agra</a>'], 'photo_reference': 'CmRaAAAADAoUX8sh_zwHecyPy8YDIidcBBmsoJPlNRC1OKdHNJlyh00D7QxIyw0FGiBPCktgz6ScJG3fZ1z9WOcXSKJ_MdfZe3d8uiQgOwGmEnffq4_hgjXGnecu5gvleX8xQ9tYEhCHNWhHXjtDmZ6YiNlJPIEaGhQJDghWHDRvGaJFLMzJVJwCDp358w', 'width': 500}]",ChIJoQneV852dDkRnBDWgFf1uXc,"{'compound_code': '5255+9F Agra, Uttar Pradesh', 'global_code': '7JVW5255+9F'}",3.8,ChIJoQneV852dDkRnBDWgFf1uXc,"['lodging', 'point_of_interest', 'establishment']",264.0,{'open_now': True},lodging,,
381,OPERATIONAL,"Plot No, 294, Mall Rd, Sultan Pura, Agra Cantt, Idgah Colony, Agra, Uttar Pradesh 282001, India","{'location': {'lat': 27.1578189, 'lng': 77.9943603}, 'viewport': {'northeast': {'lat': 27.15916437989272, 'lng': 77.99573962989271}, 'southwest': {'lat': 27.15646472010727, 'lng': 77.99303997010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,a09994fc8bee714f310711cf2e0c5322b3309a3f,Hotel Vishal,,"[{'height': 3474, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103265433816936867329"">Muhammad ibrahim</a>'], 'photo_reference': 'CmRaAAAAYj3hQHP1E4RO6qfIYcLefs5xjONwPKBW8-ce8JtBxCfr_rhdmluzAp7l7Lgo6ab5La43ZGkLMIoaNjBt8SsNCcDqgxOFbVmTtIxU8qe46FhxgtjbOP6_OPGmgU7Eh1lmEhCO_1iY3vWUFrqnmrvM4lPlGhQ9dkKG22fpkJPFmamkh1Al7hLZUQ', 'width': 4632}]",ChIJ94B60eh2dDkR4Nwj8NtFuFg,"{'compound_code': '5X5V+4P Idgah Colony, Agra, Uttar Pradesh', 'global_code': '7JVV5X5V+4P'}",3.0,ChIJ94B60eh2dDkR4Nwj8NtFuFg,"['lodging', 'point_of_interest', 'establishment']",265.0,,lodging,,
382,OPERATIONAL,"Mmig 49, tajnagri, phase 1 TAJMAL EASTERN GATE ROAD, near Shilpgram, Agra, Uttar Pradesh 282001, India","{'location': {'lat': 27.1641944, 'lng': 78.05380559999999}, 'viewport': {'northeast': {'lat': 27.16552842989272, 'lng': 78.05519142989272}, 'southwest': {'lat': 27.16282877010728, 'lng': 78.05249177010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,687b058b6c9870c0f0677afa44e151465a4a1334,OM Home Stay,,"[{'height': 1024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101969255690048769625"">Gordon Chan</a>'], 'photo_reference': 'CmRaAAAAmh_SoJAFY2QPibpqfAAEoTerxrf0NesN04PIteSwKIkFtAn77hcg5Ll5I60f01RzCrIaUhwh-4FR6bOuqVtrapXPeNzYcBJ4K4_BAcC4V8ivmag9SqS_aEolNFLDNnLvEhAvO6sXXJNUHiImOnc_XoXPGhSiPePEJVEaJ64NMIkrZCkFfmZskQ', 'width': 768}]",ChIJ8_RlOthxdDkRlCGzFRSeXao,"{'compound_code': '5373+MG Agra, Uttar Pradesh', 'global_code': '7JVW5373+MG'}",4.7,ChIJ8_RlOthxdDkRlCGzFRSeXao,"['lodging', 'point_of_interest', 'establishment']",3.0,,lodging,,
383,OPERATIONAL,"P-14 & C-3 Fatehabad Road Opposite Shanti Manglick Hospital Tajganj Taj, Nagari, Phase 1, Agra, Uttar Pradesh 282001, India","{'location': {'lat': 27.1586723, 'lng': 78.0557098}, 'viewport': {'northeast': {'lat': 27.16001212989272, 'lng': 78.05700237989272}, 'southwest': {'lat': 27.15731247010728, 'lng': 78.05430272010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,adca82d9e5178cf3f4e5c6c506619484f7f93582,FabHotel Alpine - 100% Safe Place to Stay,,"[{'height': 1333, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112479502550154787094"">Hotel Alpine</a>'], 'photo_reference': 'CmRaAAAA8qf1vq8vM7bXjN6W_oFDG-3PDnBb7zbFErnXD6CcJ7Fo3ns_ikhIVma6QpP9CrY5F6VyJYF6FIB8ofH5rg-NjO0MJ0tYGzXxLVSNsaq3yrux4DULOMFXNg-jYd_N7p7bEhBm8U_pDd6JymtsmUD5zkEgGhSlV9vsA3-zbrdy3fXG8ZoM8xysTg', 'width': 2000}]",ChIJUffaiihxdDkR5a0MvhQdk4w,"{'compound_code': '5354+F7 Agra, Uttar Pradesh', 'global_code': '7JVW5354+F7'}",2.7,ChIJUffaiihxdDkR5a0MvhQdk4w,"['lodging', 'point_of_interest', 'establishment']",166.0,{'open_now': True},lodging,,
