,business_status,formatted_address,geometry,icon,id,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,permanently_closed,tag,price_level
339,CLOSED_TEMPORARILY,"252, Satya Niketan Rd, Moti Bagh II, Satya Niketan, South Moti Bagh, New Delhi, Delhi 110021, India","{'location': {'lat': 28.58793, 'lng': 77.1692103}, 'viewport': {'northeast': {'lat': 28.58925862989272, 'lng': 77.17057457989273}, 'southwest': {'lat': 28.58655897010728, 'lng': 77.16787492010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,75b19212f2a94a96e2bb67e32797eaa6edc6267a,CAG Tamil Church,,"[{'height': 640, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112421065510355042357"">Sharon Moses</a>'], 'photo_reference': 'CmRaAAAAo_XL1t7-aXetT8GzT3z3n14pXjvMfuynV9xb69mxecah08Lg0aaDXVPMqvtyefddcBcNdcT9iLd2aD0-9YY-kOKYVd0xFJ7hdcBSBEAStkk1qdI3QUzaX6e60taYW2rvEhDnK9WteQrSNPKS-UUNL7KaGhQCp68sOyVZUVbDdMXeCa-B98wHaQ', 'width': 1137}]",ChIJy9B9BRMdDTkR-TG0BRn5FlM,"{'compound_code': 'H5Q9+5M South Moti Bagh, New Delhi, Delhi', 'global_code': '7JWVH5Q9+5M'}",4.1,ChIJy9B9BRMdDTkR-TG0BRn5FlM,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",21.0,True,church,
340,CLOSED_TEMPORARILY,"216, Pocket 7, Sector 2, Rohini, Delhi, 110085, India","{'location': {'lat': 28.7005144, 'lng': 77.10091249999999}, 'viewport': {'northeast': {'lat': 28.70189217989272, 'lng': 77.10228652989272}, 'southwest': {'lat': 28.69919252010728, 'lng': 77.09958687010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,bc0ce84ca32fb275d588f8f41f10339325151256,CHURCH of God in India,,"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117259007840761167566"">Ligish P Thomas</a>'], 'photo_reference': 'CmRaAAAAyYB9Bd8AgFciYOlo65gn8rprdN5JTUiimGOD6cO2xUzN1wjrHuhMQ0vrkrOlefxUbnc5LE0X8NPYb217PbGq_YRXML0U-IojJBDFDuAp_koUNpgcW4EjgDSoRuPEnYrmEhA1oK3KL9kh5kTOCWFcAJlgGhTGOToI_unw2DCG0Qstb2tMsf_4sg', 'width': 3096}]",ChIJCdwC8wAEDTkR8tsDd3ZKN_Y,"{'compound_code': 'P422+69 Rohini, New Delhi, Delhi', 'global_code': '7JWVP422+69'}",4.2,ChIJCdwC8wAEDTkR8tsDd3ZKN_Y,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",16.0,True,church,
341,OPERATIONAL,"Sujan Sing Park North, New Delhi, India","{'location': {'lat': 28.6025369, 'lng': 77.2258844}, 'viewport': {'northeast': {'lat': 28.60381112989272, 'lng': 77.22715907989271}, 'southwest': {'lat': 28.60111147010727, 'lng': 77.22445942010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,f5ee10fb1adc19e79384e0e3069097f5e16d02b7,Our lady of health vailankanni shrine,,"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111505660981030677818"">A Google User</a>'], 'photo_reference': 'CmRaAAAAmCEHFcc6LzKcrI-8Ojoerx56COziPM2JyIl7-kiWf7K9pzwtaOgMvvAzPDWaLPWAGdRLyjnkdpyWUaI4gvujkqbOM8llG5HMtBqmis7ELDmIXgpDb5bLWa7EgJaVN_iVEhB_ZA77QXrQ1FjuBJQgvViGGhR3IMPAGBz6seEgP4tuA8opscC1cQ', 'width': 3096}]",ChIJn7smZ8LiDDkRxU2KDOvIAWE,"{'compound_code': 'J63G+29 New Delhi, Delhi', 'global_code': '7JWVJ63G+29'}",4.8,ChIJn7smZ8LiDDkRxU2KDOvIAWE,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",479.0,,church,
342,CLOSED_TEMPORARILY,"C128, Sainik Nagar, Mansa Ram Park, Uttam Nagar, New Delhi, Delhi 110059, India","{'location': {'lat': 28.6166075, 'lng': 77.041095}, 'viewport': {'northeast': {'lat': 28.61795752989272, 'lng': 77.04243007989271}, 'southwest': {'lat': 28.61525787010727, 'lng': 77.03973042010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,e4ec794868ecc4992720a459850de9dea7c00a2a,"FMPB, Delhi.",,,ChIJaVgOkzAFDTkRKHfjWTgTOKk,"{'compound_code': 'J28R+JC Uttam Nagar, Delhi', 'global_code': '7JWVJ28R+JC'}",5.0,ChIJaVgOkzAFDTkRKHfjWTgTOKk,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",2.0,True,church,
343,CLOSED_TEMPORARILY,"D-264, Street No. 11, Laxmi Nagar, Delhi, 110092, India","{'location': {'lat': 28.631595, 'lng': 77.275941}, 'viewport': {'northeast': {'lat': 28.63293127989272, 'lng': 77.27724997989273}, 'southwest': {'lat': 28.63023162010728, 'lng': 77.27455032010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,cfc6bd7ffba3f71b5feaaa47c232a885990f80d3,Sharon Church of Christ,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110260435267796813488"">A Google User</a>'], 'photo_reference': 'CmRaAAAAyp7zwLrZr24Oo3hgmDoSTlzaf1oRaZPstpIkM1IGAQ4q_rUT4FGDaJpWurjRbDUVt0qbR18H8StAjREspuJEvV66ZWEtoewgkdVpUknqZmV7bhMsdDPNW_bbYB_Ik873EhDjDdzxs69uOkiigY-IF_OUGhRjF-5__fzeuW89NGNCjKCG5HhjRQ', 'width': 4160}]",ChIJG4fwdq38DDkRwNqA2d0AOmk,"{'compound_code': 'J7JG+J9 Delhi', 'global_code': '7JWVJ7JG+J9'}",4.2,ChIJG4fwdq38DDkRwNqA2d0AOmk,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",12.0,True,church,
344,CLOSED_TEMPORARILY,"8632, Arakashan Rd, Arya Nagar, Paharganj, New Delhi, Delhi 110055, India","{'location': {'lat': 28.6452858, 'lng': 77.21628749999999}, 'viewport': {'northeast': {'lat': 28.64662722989272, 'lng': 77.21772347989271}, 'southwest': {'lat': 28.64392757010728, 'lng': 77.21502382010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,8b356975857d061ac632bb7c1055b844683bf5f5,St. Anthony's Catholic Church,,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108292000346022080904"">everywhere at the world</a>'], 'photo_reference': 'CmRaAAAAOb9fqIDZzYetoHY-L3NhKUOtTk0O_VlUFVLsKmgbH-JplgApeOmuaFqgtDasSRx4ZQexJdt6vX1ZaMU7ZwQvuZHfI2-Ase4XjF266iqQOI86sNzppqRUBU84Tjh4Cd6gEhBO5nTdGEjv9PikWLT6ln5DGhT1G4_ahmL1xYNEERSy0AWFxJaMHA', 'width': 3024}]",ChIJTZlTFkD9DDkRCm76O9PUs7w,"{'compound_code': 'J6W8+4G Paharganj, New Delhi, Delhi', 'global_code': '7JWVJ6W8+4G'}",4.6,ChIJTZlTFkD9DDkRCm76O9PUs7w,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",45.0,True,church,
345,CLOSED_TEMPORARILY,"L-16, First Floor, Mahatma Gandhi Marg, South Extension, South Delhi, Block L, South Extension II, New Delhi, Delhi 110049, India","{'location': {'lat': 28.5668462, 'lng': 77.22329739999999}, 'viewport': {'northeast': {'lat': 28.56815992989272, 'lng': 77.22472492989272}, 'southwest': {'lat': 28.56546027010728, 'lng': 77.22202527010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,3a55758ee0396b68b9f53d2265c11a30ee42cdb7,Faith Assembly of God Church,,,ChIJA0YpX1viDDkRLhXyV4nlMFo,"{'compound_code': 'H68F+P8 South Extension II, South Extension, New Delhi, Delhi', 'global_code': '7JWVH68F+P8'}",4.6,ChIJA0YpX1viDDkRLhXyV4nlMFo,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",11.0,True,church,
346,CLOSED_TEMPORARILY,"Kings Way Camp, Tagore Park Extension, Mukherjee Nagar, Delhi, 110009, India","{'location': {'lat': 28.7022203, 'lng': 77.1974948}, 'viewport': {'northeast': {'lat': 28.70358412989272, 'lng': 77.19880492989273}, 'southwest': {'lat': 28.70088447010728, 'lng': 77.19610527010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,455fc88070ed844bc5db2e80dc42c2c90b33b8c4,Church Of Trinity,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112806134502021633109"">Balram Saini</a>'], 'photo_reference': 'CmRaAAAAb8Y8WAld1U91Wrgl1rMhsNgjwKh91-fjWnymgoEddpiFTQArQPP2ed549qAblcLdVhMz1Wj_zLHMAMERj1bkMcmH3exViKDGLUPBn37QFF9-QaHn3R0xwgcXRb_APOnMEhDKA9aWdYX1o1Zy0gFTI5ttGhRRdhXGcMHaDPyIoM9LCRLtnKb7MA', 'width': 4000}]",ChIJWfz9zfn9DDkRt4AxnpYbve4,"{'compound_code': 'P52W+VX Mukherjee Nagar, Delhi', 'global_code': '7JWVP52W+VX'}",4.3,ChIJWfz9zfn9DDkRt4AxnpYbve4,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",18.0,True,church,
347,CLOSED_TEMPORARILY,"Bazar Chitli Qabar, Katra Chobey Lal, Chandni Chowk, New Delhi, Delhi 110006, India","{'location': {'lat': 28.6426934, 'lng': 77.233555}, 'viewport': {'northeast': {'lat': 28.64424037989272, 'lng': 77.23499382989272}, 'southwest': {'lat': 28.64154072010728, 'lng': 77.23229417010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,9ccc712689ebf8d0fb6feac708d1feac4d2f8111,Holy Trinity Church,,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102168057559250068452"">John K. Philip</a>'], 'photo_reference': 'CmRaAAAAh2opWbnXkTohop3DeKGDUk1zk8MJszBKmyctB6xEsr_0M_d7aTKLmmg7uS68zHdxfgpusga9ivwQkcFvIYW-e46dBz1j66jLwQW1CbuZdEwar7-ErT2WY_UfKIsrJcCxEhDz9GxmyKROllTg81hyxDQxGhTP0TK6NC-GfQoCb-LajdFxcxUX7g', 'width': 5312}]",ChIJjd1d8iP9DDkRZyENBJTCm4g,"{'compound_code': 'J6VM+3C New Delhi, Delhi', 'global_code': '7JWVJ6VM+3C'}",4.7,ChIJjd1d8iP9DDkRZyENBJTCm4g,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",47.0,True,church,
348,CLOSED_TEMPORARILY,"Patel Chest, Chhatra Marg, Christian Colony, North Campus, Delhi, 110007, India","{'location': {'lat': 28.692589, 'lng': 77.211427}, 'viewport': {'northeast': {'lat': 28.69391797989272, 'lng': 77.21283637989272}, 'southwest': {'lat': 28.69121832010728, 'lng': 77.21013672010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,36e23521804f457186d53622a704486e48f03a90,Holy Christian Church,,,ChIJFbGhpuz9DDkRbYTvGJFCj7s,"{'compound_code': 'M6V6+2H Delhi', 'global_code': '7JWVM6V6+2H'}",3.7,ChIJFbGhpuz9DDkRbYTvGJFCj7s,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",9.0,True,church,
349,CLOSED_TEMPORARILY,"F-228, Lado Sarai Extension, Lado Sarai, New Delhi, Delhi 110030, India","{'location': {'lat': 28.5277456, 'lng': 77.1925121}, 'viewport': {'northeast': {'lat': 28.52908752989272, 'lng': 77.19386032989271}, 'southwest': {'lat': 28.52638787010728, 'lng': 77.19116067010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,212acc8b4a8c2f8b12e134c8cabf28b86e144a0a,Goshen Church New Delhi,,,ChIJCw2FQgAeDTkRC76oqtX5Re8,"{'compound_code': 'G5HV+32 Lado Sarai, New Delhi, Delhi', 'global_code': '7JWVG5HV+32'}",3.6,ChIJCw2FQgAeDTkRC76oqtX5Re8,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",19.0,True,church,
350,CLOSED_TEMPORARILY,"C-27, 40 Feet Rd, Deep Vihar, Vikas Nagar, Hastsal, New Delhi, Delhi 110059, India","{'location': {'lat': 28.6336264, 'lng': 77.0534984}, 'viewport': {'northeast': {'lat': 28.63506492989272, 'lng': 77.0548019298927}, 'southwest': {'lat': 28.63236527010728, 'lng': 77.05210227010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,5811572a66404307917bd3609d7e9fc7faea5610,Zomi Church Delhi,,,ChIJVfhz_x4FDTkRLR6tVCHl9tw,"{'compound_code': 'J3M3+F9 Hastsal, Delhi', 'global_code': '7JWVJ3M3+F9'}",4.0,ChIJVfhz_x4FDTkRLR6tVCHl9tw,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",1.0,True,church,
351,CLOSED_TEMPORARILY,"John L Dorsey Rd, Prasad Nagar, Mata Rameshwari Nehru Nagar, Karol Bagh, New Delhi, Delhi 110005, India","{'location': {'lat': 28.6501977, 'lng': 77.1795475}, 'viewport': {'northeast': {'lat': 28.65176687989272, 'lng': 77.18091787989273}, 'southwest': {'lat': 28.64906722010728, 'lng': 77.17821822010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,edaa86aea031b05d8a319b70760538b4a3c24d07,Delhi Tamil Church (English & Tamil Service),,"[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118145040927753302827"">A Google User</a>'], 'photo_reference': 'CmRaAAAA4mnQH6oXdXEY7VJgw6OpDhuna4F-GyPOiL5fPpfm_uTGpuYysOwnn11vQ5pOrsFSKHZ4YACB9vuAiEy38wVL5sM6aOjMADdA2S-UWYM2DVXhWY_VY_fC_ft8S-W5TDm8EhCtXoRyRDV2MnepOjesv_-9GhRNMM4WU7zTb-0XGo0OYUryq48-5Q', 'width': 1024}]",ChIJB7Lk3TwDDTkRz0IOazPhsqU,"{'compound_code': 'M52H+3R New Delhi, Delhi', 'global_code': '7JWVM52H+3R'}",4.3,ChIJB7Lk3TwDDTkRz0IOazPhsqU,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",8.0,True,church,
352,CLOSED_TEMPORARILY,"A block, Plot Number, 37, Gali Number 1, Harit Vihar, Burari, New Delhi, Delhi 110084, India","{'location': {'lat': 28.7392536, 'lng': 77.1930027}, 'viewport': {'northeast': {'lat': 28.74056162989272, 'lng': 77.19428482989272}, 'southwest': {'lat': 28.73786197010728, 'lng': 77.19158517010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,a280b5a34dbc463189d81dbce782b24f07aaa49d,St. Thomas Jacobite Syrian Church,,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101493660241043034045"">kpissac paily</a>'], 'photo_reference': 'CmRaAAAAWa4xKZkPMVG9xYBfnS9189mYQrJMXN_v9eNx5xBR_KTioMA_ZHUFKXR0dl_m6urw1qnYRd5lFQRvSDeTs5x27OYaxlkAC4mPOLjwUE8tBu-2Cmk2RN0kr4MLNPsSPe0sEhAMDigBL_doqlpuFdSFyJgfGhTNYFaookuubP7vih-aCj7AZRX7Dw', 'width': 3000}]",ChIJK-mCDd8BDTkRz4JKJwSF4RA,"{'compound_code': 'P5QV+P6 Burari, Delhi', 'global_code': '7JWVP5QV+P6'}",3.9,ChIJK-mCDd8BDTkRz4JKJwSF4RA,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",43.0,True,church,
353,CLOSED_TEMPORARILY,"Sadbhawana Marg, Chilla Sarda Bangar, Chilla Sarda Bangar Village, Mayur Vihar, New Delhi, Delhi 110091, India","{'location': {'lat': 28.5955984, 'lng': 77.2994587}, 'viewport': {'northeast': {'lat': 28.59693047989272, 'lng': 77.30070002989274}, 'southwest': {'lat': 28.59423082010728, 'lng': 77.29800037010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,b9c7186fd5035e0f1210b173c39c90bfd94d0d76,Immanuel Church CNI Malayalam Parish,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109073362354067331613"">Bibin S BABU</a>'], 'photo_reference': 'CmRaAAAAcK9GI9mPZBMp8yUkV9xc-V2MOKo3B1OFWU0ulboBlLSupCgVIKCJOsEaVizzciOPFomLTdmcb4LVQoZR_6Uv1WeninC4Kv7DR_jF97mQEgNyWwtvQKo7D4wAyC-0I4DwEhBYGnCi6E1YQbeqylZwekblGhSbox3mvhWY57G-URwL-vMxYbhudw', 'width': 1920}]",ChIJX9bnwY_kDDkRN0qQOlvb-xg,"{'compound_code': 'H7WX+6Q Mayur Vihar, New Delhi, Delhi', 'global_code': '7JWVH7WX+6Q'}",4.3,ChIJX9bnwY_kDDkRN0qQOlvb-xg,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",23.0,True,church,
354,OPERATIONAL,"DB Gupta Road, Block E, Jhandewalan Extension, Paharganj, New Delhi, Delhi 110055, India","{'location': {'lat': 28.649149, 'lng': 77.2041589}, 'viewport': {'northeast': {'lat': 28.65065477989272, 'lng': 77.20548282989272}, 'southwest': {'lat': 28.64795512010728, 'lng': 77.20278317010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,a6f2ff409d1f5e7e9712a2fcd8665c287ca848f2,Jhandewala Devi Mandir l Tample,{'open_now': True},"[{'height': 4640, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107420536354774379205"">A Google User</a>'], 'photo_reference': 'CmRaAAAA8nrlH35VK3UB_Iodod1BgpAqnvbC4ItVMPnauZVsg5u-ocOpkfbkNO-qqiTcVou6rnPnIjbjWtYjI9QYf7QoGxg_ylZtJGis8xuxWv1x672f22t4wYF_TejheUPx6CxdEhBhcTD3mzukf27JIZJalN1cGhTIGbO-I8pW6_MfXyNYM_Z37AXOoQ', 'width': 6960}]",ChIJbVOVQ2b9DDkR8Nj6J7pA-6k,"{'compound_code': 'J6X3+MM Paharganj, New Delhi, Delhi', 'global_code': '7JWVJ6X3+MM'}",4.8,ChIJbVOVQ2b9DDkR8Nj6J7pA-6k,"['hindu_temple', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",19852.0,,hindu_temple,
355,CLOSED_TEMPORARILY,"NH 24, Noida More, New Delhi, Delhi 110092, India","{'location': {'lat': 28.613729, 'lng': 77.276038}, 'viewport': {'northeast': {'lat': 28.61503167989272, 'lng': 77.27728952989273}, 'southwest': {'lat': 28.61233202010728, 'lng': 77.27458987010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,ea9123b3ea11691333e46881c14a90d73822a81c,BAPS Shree Swaminarayan Mandir,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109438266692900193573"">Vandan Chauhan</a>'], 'photo_reference': 'CmRaAAAAMzlErwfmiGRRtnvoKECQ-mNXVf4GfpltWxlr7XnjGz4qkPsGpxdJOFg0y-FHguReOxl19vb5qVlZAPigZIZ3xPeyMyFkLDk_zebFM8EWyqAwGZC1Iz48DEyz3_vtMipIEhCMbzvc1GezuT0WWhkGbkPuGhT0IZNImc4WRdVsWgRAkpMKY5AXEQ', 'width': 4160}]",ChIJi6R5O1vjDDkR8VXg918Z68k,"{'compound_code': 'J77G+FC New Delhi, Delhi', 'global_code': '7JWVJ77G+FC'}",4.7,ChIJi6R5O1vjDDkR8VXg918Z68k,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",192.0,True,hindu_temple,
356,CLOSED_TEMPORARILY,"Kirari Suleman, bc block, Prem Nagar, New Delhi, Delhi, India","{'location': {'lat': 28.6981555, 'lng': 77.05914109999999}, 'viewport': {'northeast': {'lat': 28.69950472989272, 'lng': 77.06049037989273}, 'southwest': {'lat': 28.69680507010728, 'lng': 77.05779072010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,733a91ee2aad192ddc110b44deefd6fd5bc39580,Hanuman Mandir,,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112758570648807237525"">Ramesh Kumar</a>'], 'photo_reference': 'CmRaAAAAEi-DdLvL_wwqgpJJ1jwnPzhJgrDVsY43VuXxXWMyW4X6yFVXZLOsRiWfL1U05UOmkNnI8GRTFnCZiB7WAFuMa33zhKtm8yfbq4aa_BaPOQgspDeX1WM-DDhhlrhW5VGDEhCaJhSWAdfFLWj2nei5b4pGGhSbCR7OI-S73qgJeRxn5a5Zfq2dyA', 'width': 1944}]",ChIJ0cQ09CoEDTkRidtTm8jXd10,"{'compound_code': 'M3X5+7M Prem Nagar, Delhi', 'global_code': '7JWVM3X5+7M'}",5.0,ChIJ0cQ09CoEDTkRidtTm8jXd10,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",1.0,True,hindu_temple,
357,CLOSED_TEMPORARILY,"WZ - 1413, Multani Mohalla, Rani Bagh, Pitampura, Delhi, 110034, India","{'location': {'lat': 28.6865056, 'lng': 77.1338454}, 'viewport': {'northeast': {'lat': 28.68785542989272, 'lng': 77.13519472989272}, 'southwest': {'lat': 28.68515577010728, 'lng': 77.13249507010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,45ba46cde81fcf262035e66b2b170798c4f30ba5,Hanuman Mandir Multani Mohalla,,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104024486027917480767"">Dikshant bajaj</a>'], 'photo_reference': 'CmRaAAAAgOniA9zBm1OBasZ71iFuZ_3jGE-h87Ie5ZySwpkJ6J0IOFNb1hlkCjP5Ny7mQaNrBGx8PaMtvENc1m6o0y8FKi6pRxUSJgGc84AsWm8Bn4aWIvV6QDWiDTVvnAVnmBNFEhCuDg1Ng-iXVdoGY3Hr96RUGhTR3CZG-aiEaH57DpyUK-ntQz7HzA', 'width': 2250}]",ChIJ6_qLBscDDTkRjnxaz1XAyU4,"{'compound_code': 'M4PM+JG Pitampura, New Delhi, Delhi', 'global_code': '7JWVM4PM+JG'}",4.3,ChIJ6_qLBscDDTkRjnxaz1XAyU4,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",15.0,True,hindu_temple,
358,CLOSED_TEMPORARILY,"3, AB Rd, Block RR, Mianwali Nagar, Paschim Vihar, New Delhi, Delhi 110087, India","{'location': {'lat': 28.6787319, 'lng': 77.0880926}, 'viewport': {'northeast': {'lat': 28.68014297989272, 'lng': 77.08945077989272}, 'southwest': {'lat': 28.67744332010728, 'lng': 77.08675112010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,a44a38a39731655c1cc2955d9635e4b6ea95f300,Mianwali Nagar Mandir,,,ChIJjQGn2GwEDTkRgCghjduxvr8,"{'compound_code': 'M3HQ+F6 Paschim Vihar, New Delhi, Delhi', 'global_code': '7JWVM3HQ+F6'}",4.3,ChIJjQGn2GwEDTkRgCghjduxvr8,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",35.0,True,hindu_temple,
359,CLOSED_TEMPORARILY,"Unnamed Road, Pocket 9, Sector 5B, Rohini, Delhi, 110085, India","{'location': {'lat': 28.71621499999999, 'lng': 77.1082349}, 'viewport': {'northeast': {'lat': 28.71757022989273, 'lng': 77.10958907989273}, 'southwest': {'lat': 28.71487057010729, 'lng': 77.10688942010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,f449a4e7a72b9930210ea5fb4555e56510dca696,Shiv Shakti Mandir Pocket 9 Sector 5 Rohini,,,ChIJBzwPCVUBDTkRaeT4RIhBOsE,"{'compound_code': 'P485+F7 Rohini, New Delhi, Delhi', 'global_code': '7JWVP485+F7'}",3.0,ChIJBzwPCVUBDTkRaeT4RIhBOsE,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",1.0,True,hindu_temple,
360,CLOSED_TEMPORARILY,"G-30/176, Sir Chotu Ram Marg, Sector 3, Pocket 30, Sector 3G, Rohini, Delhi, 110085, India","{'location': {'lat': 28.70582199999999, 'lng': 77.106717}, 'viewport': {'northeast': {'lat': 28.70722142989272, 'lng': 77.10799412989273}, 'southwest': {'lat': 28.70452177010728, 'lng': 77.10529447010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,5483f2caaf3b9a4596f9474a2acf5b3701161c50,Nangli Kutiya,,,ChIJQdRBlVUBDTkR7Jaen1CPrb8,"{'compound_code': 'P444+8M Rohini, New Delhi, Delhi', 'global_code': '7JWVP444+8M'}",3.9,ChIJQdRBlVUBDTkR7Jaen1CPrb8,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",11.0,True,hindu_temple,
361,CLOSED_TEMPORARILY,"93A, Safdarjung Enclave, Block B 7, Arjun Nagar, Safdarjung Enclave, New Delhi, Delhi 110029, India","{'location': {'lat': 28.5610632, 'lng': 77.1983092}, 'viewport': {'northeast': {'lat': 28.56242532989272, 'lng': 77.19961502989273}, 'southwest': {'lat': 28.55972567010728, 'lng': 77.19691537010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,905d4fd27eaa81989c7435bad254593f50e825b2,Mata Mandir,,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113896021821538423870"">Kanika Garg</a>'], 'photo_reference': 'CmRaAAAALoJfAw7IiDljSHzSDzk5fnFkWf0FZH29fImWe4azVCrcy_22YAESsHb2oBUI_E_B8AiOsFU4C4YE9W3MEDVXQquCMdDhPUnQFknalEOT14NS2jg8TDWJfoFhQhSpFu0AEhBsaPG54aeH-EjECZmWcgWJGhSkbMCk-xNbzKqqFz6kznR-7B-t6A', 'width': 1824}]",ChIJM02g43biDDkRel6CZ7ygJ7k,"{'compound_code': 'H56X+C8 Safdarjung Enclave, New Delhi, Delhi', 'global_code': '7JWVH56X+C8'}",4.5,ChIJM02g43biDDkRel6CZ7ygJ7k,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",70.0,True,hindu_temple,
362,CLOSED_TEMPORARILY,"NW-15 vishnu garden Khyala,New Delhi Block B, Narsingh Garden, Block A, Raghubir Nagar, Vishnu Garden, India, Delhi 110018, India","{'location': {'lat': 28.6589387, 'lng': 77.10516779999999}, 'viewport': {'northeast': {'lat': 28.66032352989272, 'lng': 77.10652032989272}, 'southwest': {'lat': 28.65762387010728, 'lng': 77.10382067010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png,5726048bd8d5e3cc51522818606e3a7885b08d0b,Hanuman Mandir,,"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113826356347123807604"">A Google User</a>'], 'photo_reference': 'CmRaAAAAJF55F7HWnciwscjcQihdTn3J4hkm1Nsz_ROavUu9ONqwT823FRh38DO1HEf9o7DZPuSzIoj8WKwNEzZUfIB01aL0If0Nx1hpa8cnb3dnoVEKAH21M0awZ1l0X_R85qaOEhCwaOtPvbIKFUrafDa-xGBaGhTUPvbJFVdEW7ypxsf_HcBahcR-bg', 'width': 3072}]",ChIJS6VeLIADDTkRyod-f449aPE,"{'compound_code': 'M454+H3 Vishnu Garden, Delhi', 'global_code': '7JWVM454+H3'}",4.3,ChIJS6VeLIADDTkRyod-f449aPE,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",8.0,True,hindu_temple,
